,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,METdescr_prepLVL1
49,video game,80s,80s_LOW_06,VIDEOGAME-80s_LOW_06,VID_80s,a car ride in the 80s endofasubhere i can see the camera panning around a somewhat busy street in an anime it flies by people who are laughing and having fun were getting of different store fronts on the street introducing us to the new area endofasubhere it reminded me of an old television type of theme endofasubhere it reminded me of watching tv shows from a child endofasubhere kind of me of a in a or series where they rush through the plot with some over it it me of the type of but i do not any particular or series endofasubhere i it the end credits of a detective show from the 1970s or 1980s endofasubhere this is so similar to the sonic overworld areas in the 3d sonic or really many that where it is a peaceful city area it is nice and soothing endofasubhere it reminded me of embarrassing tv infomercials from the 80s and then it reminded me of a level from sonic adventures but i that was because you mentioned endofasubhere so i a with other participants online with a background such as the one i just listened to alsothe i in this scenario was football football and listening to this would give me much more confide endofasubhere the gives a of traditional celebration endofasubhere i waiting on the line waiting for someone at a doctors office to pick up the phone endofasubhere the celebration dance almost something with a positive and energetic feeling that also demands attention and feels cool since it was stated to be from a i am a cool competent suave character coming into action and doing something noteworthy while this follows them as they lead the maybe causing mayhem but having a good time while doing so they are winning and things arent super tense endofasubhere smooth radio vibe endofasubhere it me of chill slow when i was younger and stress free times the sun is shining outside and i am with friends before dinner is ready endofasubhere i am sitting with my family getting ready to a family oriented party such as mario party and this is from the while we are picking characters or just generally in the main menu endofasubhere in my parlor dancing to it endofasubhere it reminded me of a 70s era vibe endofasubhere this brought to mind the grand theft auto vice city in particular the that would on the radio in vehicles within that the seemed to evoke the carefree atmosphere and cool confident hedonism of the 1980s endofasubhere the me have de ja vu of a i was while younger endofasubhere i was being a protagonist in an action based zombie killer rpg running through a mall similar to dead rising series endofasubhere me of my youth endofasubhere me of a wedding cool saxophonist and being at a wedding and dancing and celebrating endofasubhere i another compilation of a group of friends shopping during the holidays in new york city they were going in and out of stores laughing walking down the street etc while carrying large shopping bags its snowy outside endofasubhere i about the endofasubhere heard in a endofasubhere i immediately of the persona series when i heard the and read that it would maybe in a it really strikes me as the that would in certain settings such it felt very tropical and light as if it would at maybe a beach endofasubhere it the type of to during the credits rolling after someone has beaten a most likely it wouldve been a fun something colorful and family friendly endofasubhere its the ending title sequence of a its character bloopers in between the credits endofasubhere felt that would be during the end credits of a fast paced and upbeat endofasubhere not something i would in a but maybe in a food or lounge where people are eating and this is the background endofasubhere 
50,video game,80s,80s_MED_08,VIDEOGAME-80s_MED_08,VID_80s,overly upbeat no real emotions peppy too much endofasubhere i my self a nostalgic mobile while this as a track while i am going through the tutorial endofasubhere that the opening theme or closing theme not sure now to some 80s sitcom not gon na specify which you can really just take your pic they all had a very samey profile for it endofasubhere my first was it couldve been from a sitcom tv show and then i driving around as wario in mario cart endofasubhere it had a slight vibe to it endofasubhere an adventure with hurdles or obstacles to scale although these obstacles may not be too difficult endofasubhere i saw my lovely son eric acting in their school drama there was this time i watched him act and i was very proud of him the is similar perhaps that is why i immediately the endofasubhere the me of a bustling city at night with all the lights and energy endofasubhere i driving on an evening the sun is setting and i am enjoying the cool view of nature endofasubhere it me of that summer night with friends windows down blasting not a care in the world maybe life does not have to be that serious all the time just a cool chilly relaxation endofasubhere the tune is entertaining endofasubhere dancing in a romance endofasubhere the more classic played at family outdoor events endofasubhere a giant man plodding along the street with a cheery grin on his face greeting everyone as he walks past endofasubhere a bubbly character strolling through a cute town while hopping on mushrooms endofasubhere i a group of friends one by one about 8 of them all coming from different directions meeting each other the first being a man just walking on his own down a quiet new york street and he gets happier the more friends come over and they all laugh and talk together whilst walking endofasubhere this me i am mario hunting stars and killing mobs because the has this same vibe to it when endofasubhere an adventure that in the background of the user going around a map or inside and outside of buildings collecting foraging and accumulating items to use in the a sort of fantasy world where items are collected and saved and used later on effectively its a good head bopping which has the right frequencies to be enjoyable but not distracting endofasubhere it was i was driving through a busy street in the gta 5 endofasubhere i could a friend group at a beach conversating and having fun with each other endofasubhere the character arrives at the beach section endofasubhere a platformer similar to super mario probably older and very colourful endofasubhere dad dancing bright colours laughing fun endofasubhere while swede with my friends endofasubhere old not for me but i can see the appeal does you want to dance and feel you are in the war times at a diner endofasubhere a car driving towards a sunset at the end of a endofasubhere i a big with people dancing in front on grass late night endofasubhere joni mitchell singing a walking down broadway in new york endofasubhere i an open area world quite colourful and fun lots of free exploration and items to find tucked away in hidden places i this over the open world aspects of the endofasubhere 
51,video game,80s,80s_MED_13,VIDEOGAME-80s_MED_13,VID_80s,i about a 90s disney it gave me those 90s vibes it reminded me of when i was a kid and when i would watch these with my big sister endofasubhere after i completed the stage any button i press on the controller it the i kept hearing endofasubhere a relaxing beach clear blue water very sunny and sandy beaches theres no one there just a very tranquil place endofasubhere the beginning of the me of a final fantasy just going on an adventure but then i got confused when it turned into some kind of rb endofasubhere even though i can not recall this it gave me great feelings of nostalgia my nintendo 64 when i was younger to me i some type of racing that is set on a beach this is the introduction for the menu screen an it features cool characters that look they came straight from miami vice or surf culture the cars were sporty and fast endofasubhere vintage from with fairy characters endofasubhere this most certainly its from a i it is from the main menu of the where the user can select the mode they want to endofasubhere the start of a you just click on the initial prompt and now you are at the beginning of the endofasubhere the was really interesting and me feel good endofasubhere very 90s clouds ambient greenery there are several vibes i could get from this sample many interpretations i of those all at different parts endofasubhere the thoughts of a especially when you are winning or when a is about to start endofasubhere i a fantasy labyrinth with mysterious creatures in the beautiful scenery and a character going on a journey to discover the mysterious land but also themselves endofasubhere i more of a nintendo zelda or something by them and it would be either the title page or near the start of the endofasubhere i could myself and my brother sitting down to a in the evening after school or on the weekend endofasubhere i a big beautiful river with a lot of magical creatures hanging around and swimming inside the river endofasubhere it me of when i was younger the is soft and floaty endofasubhere this is probably played after the player has died this is calming with a screen saying continue in bold with a little light flying around maybe to symbolise the players life flying away if it does not agree to continue endofasubhere this is absolutely title screen of some sort endofasubhere i could see this being used in a 2nd of recent then i also a from the 1980s very soulful endofasubhere it me of the back in the older times which would have you do the most basic tasks it was very peaceful and i want to lay down on grass and chill and of better things in life endofasubhere i about michael jackson him on the stage spotlights on him the choir is on the side singing alongside with him crowds of fans on the seats waving their hands and cheering the is at the back endofasubhere this typically me of the old 80s retro so i start about from that generation endofasubhere i did not have a specific but i was generically of a and the little clicks in the of something being collected endofasubhere i a world similar to that in winx club and there were little creatures with wings flying around smiling and laughing with each others the world is colorful and full of candy endofasubhere it took me back to church choir myself listening to church with congregation endofasubhere it very familiar only until the voices came in then it stopped familiar at first it the starting screen for a console when it turns on then when the water drops sort of happened it reminded me of a i have heard before i do not know which one but something nostalgic endofasubhere at first it a sega perhaps racing or sonic endofasubhere until the vocals came in i though it might be from a nintendo mario kart but then again maybe the is too calm for that but the vocals confused me a bit endofasubhere the is heart warming endofasubhere on my nintendo wii when i was about 6 years old endofasubhere this from a kids the introduction of it when its on the home screen endofasubhere was very calm and relaxing reminded me of a place such as a library or dentist where it is very calming endofasubhere i this in a when you have reached an ethereal kind of location that you have been waiting to get to for ages i sparkles in the endofasubhere 
52,video game,Ele,Ele_LOW_09,VIDEOGAME-Ele_LOW_09,VID_Ele,very charged a i have heard before in an advert about you would not steal a blank feels its telling you something feels important or you need to be paying attention endofasubhere gave much more upbeat energy a car racing through the streets at night with neon lights around or a high speed chase endofasubhere me of an introduction on gta back when i had an xbox i turning it on and going on gta while waiting for the whole to load and hearing this in the background endofasubhere dimly lit dance hall bright flashing led lights a dj hyping the people up in the crowd almost a rave air about it endofasubhere first i a space where you fly around in a space ship and then i watching the aliens in the halo looking out the windows of their spaceship endofasubhere expect to hear this in an action adventure science fiction endofasubhere a theme for an adventure endofasubhere i started trying to a lot of action i watched in the past and it me begin to desire more action i i would watch one tonight endofasubhere the me of driving down a dusty road in the desert at sunset endofasubhere i its on saturday evening and our favorite show is about to start endofasubhere i myself fully immersed i a virtual involving combats and adventure endofasubhere the tune is entertaining endofasubhere geometry dash thor ragnorok attack on titan nothing came to mind too naturally but that is what it reminded me of endofasubhere a boss battle with a science fiction tech looking dragon endofasubhere i a hacker trying his hardest to hack into a company to find out something about one of his friends it gets more and more intense as his screen shows a lot of windows and numbers with him trying his best to figure this code out he finally achieves this endofasubhere i i was in a battlefield and battle was happening all around me when i was listening to this the doom endofasubhere it reminded me heavily of an edm type of drop so for a i was envisioning things halo or tron legacy but i do not have experience with these so something that follows similar ideas that allows multiplayer shooting or objective based teams claiming territory but more futuristic 100 futuristic the provides a lot of energy and bounce so aspects of a future generation advances in technology really add and compliment that effect of the endofasubhere i was totally moved by the energy of the instrumentals it me feel i was in a lively outdoor jumping and moving with the crowd under bright lights endofasubhere futuristic cities with flying cars futurama esque at sunset endofasubhere i could an intense fight going on against a huge boss that they hadnt seen before endofasubhere the appears in the fight endofasubhere a cyberpunk 2077 the kind of that would right before a shoot outfight endofasubhere rave neon bright fun endofasubhere a nice with friends endofasubhere very cool beat very intense and you feel you head is going to pop but in a good way gives the impression that the drop is going to be great as well endofasubhere formula 1 race the cars are lined up to start the race then as the gets faster the cars start racing endofasubhere i people running from enemies i the start of a fight in i also from action endofasubhere the transformers came to mind i feel its the same i have heard from the show endofasubhere it i was watching an action sequence endofasubhere its from that where you had to jump over things on iphone geometry dash that is it gunns redownload that now thanks endofasubhere it its from a 90s or early 2000s era fighting or shooting and this is the that came to mind endofasubhere i could see it in a but i could also see it in an arcade that offers laser tag endofasubhere i this as a a racing with the build up to the beat dropping as an introduction to all the characters right before the lights turn green for you to go endofasubhere 
53,video game,Ele,Ele_LOW_14,VIDEOGAME-Ele_LOW_14,VID_Ele,me and my friends mario kart while i am trying to win endofasubhere it from a 90s or an arcade machine endofasubhere pac man some annoying from the 80s very irritating a sort of pixelated endofasubhere i a pixelated combination scroller moving from left to right paper mario and fighting mortal kombat endofasubhere the captures moments of party celebration endofasubhere alive strong care freemind blowing endofasubhere i felt hyper and active it was i was building up energy to go for or achieve something endofasubhere i envisioned a shooting for two players endofasubhere a gta and minecraft endofasubhere i loved this also and it was great it reminded me since it is used in a context that it is some kind of old style 8bit or nintendo 64 sort of really old space invaders even and just other 8bit style that are pixelated nostalgic endofasubhere i can contra the guy with a yellow hair in the endofasubhere this was funky and engaging i was a where i was running away from someone endofasubhere i this being played in a car race it really brought the of how the cars move so first and navigate as i such endofasubhere i someone a racing on their system something related to an old racing background endofasubhere a motor combat where the player is competing with their competitor shooting each other out and covering themselves endofasubhere an 8bit style platform the player has reached the end of the level and is now in a boss fight the player knows the mechanics of the boss fight so is expertly moving around the arena dodging the attacks of the boss and damaging the boss whenever possible endofasubhere this was fun i techno so this felt quite similar in style it me feel i was standing over a balcony of a club watching the debauchery occur endofasubhere a such as pac man in an arcade endofasubhere i of tetris initially and then pac man it brought up thoughts experiences of arcade in bowling alleys endofasubhere a retro 8 bit where your goal is to destroy a large alien mothership the bitcrushed explosions being the of you damaging the boss endofasubhere a group of nerdy coders hard and trying to create crack a code they are working on their laptops endofasubhere i shapes rectangles squares from the tetris falling down in total darkness the shapes colours really stood out in the darkness the colours were pink green and blue endofasubhere pac man space invaders arcade tear or rip endofasubhere i characters going through a maze in a it felt very techno and high paced something was going down in a or a timer was running out to complete a mission endofasubhere i could totally see hearing this in a it felt i was mario cart again endofasubhere the very retro and style with a action genre type to it so i lots of different retro titles that i have enjoyed in the past which was fun i kind of also an amalgamation of retro titles so it was a cool mash up it brought to mind 8bit type ex endofasubhere i an animated of racing cars endofasubhere i believe i have heard this in a old where you point and shoot at incoming objects endofasubhere arcade screens with pac man and the spaceship shooter endofasubhere it me of a fast paced something with racing or futuristic levels the house beat gives it a really cool energetic vibe you are moving quick and escaping opponents endofasubhere i an old platform where you are in the middle of a fight running from monsters endofasubhere space invaders but also people dancing endofasubhere i get the feeling of being in a retro maybe something mario or sonic and collecting coins or battling enemies endofasubhere 
54,video game,Ele,Ele_MED_19,VIDEOGAME-Ele_MED_19,VID_Ele,i about a memorial because of the dark beat at the beginning it began to get more upbeat so it me more optimistic thoughts endofasubhere those short minutes before the episode starts where they the soundtrack that is what came to mind endofasubhere a cutscene showing the main character living their everyday life after they have left a covert mission they are just in a nice flat drinking some wine while relaxing endofasubhere this reminded me of that sex in cruel intentions between the main characters there was so much emotion in the and it was very intimate endofasubhere for this i could an older man with medium length grey hair and glasses in a cafe diner with a hot drink with steam coming out pondering something with serious intent i could from this the zooms out showing him through the window an a wider shot of the city which looks a gotham new york type of city is displayed it is also raining and dark endofasubhere when a character is deciding to change their ways from negative to positive it somewhat motivational endofasubhere when the first started the first thing that came to my mind was the slow and depressing of a character dying in a once the bass kicked in i was thrown off by that and my mind shifted more towards two people hanging out and the just being used to drown out the conversations they are having endofasubhere the beginning of an adventure everyone gathered together to start the journey endofasubhere the me of being with my love partner endofasubhere at first until the percussion other than the kicked in it reminded me of ambient in fallout or minecraft once it kicked in i was reminded of hexic endofasubhere thoughts of when the is about start endofasubhere i walking through a forest at night time at first with a crackling fire nearby then the pace of the picked up and i myself walking with more purpose and admiring the night sky endofasubhere i am this to be during a short add about the olympics showing multiple quick different athletes in different sporting environments that they partake in endofasubhere i could a guy struggling but preparing himself for the physical challenge he is embarking on endofasubhere this seemed it would at the end credits of a the player seem sad that its over probably due to the ending of the being tragic and sad or just being a sad conclusion to the endofasubhere i this is one of the disks in minecraft endofasubhere a person slowly gets up to get ready for a battle where he could lose his life the later parts where the beats start is him getting up and slowly walking towards the exit to enter the battle endofasubhere i a random an rpg endofasubhere i am suddenly reminded of the 2010s this type of was popular and i heard it all the time during junior high and high school i can hear it on the television such as americas got talent or the voice endofasubhere gave me almost walking through a forest among the trees when its raining endofasubhere i a tranquil landscape in the arctic and then suddenly polar bears appear clapping and stomping along to the endofasubhere myself listening to street who perform in the middle of the street endofasubhere i a girl calmly the then a guy coming up and banging a next to them maybe trying to disturb her practice the of the did not really match well with the slow sad endofasubhere maybe mourning but also pumping up character to go on endofasubhere in a maybe this is the cutscene where the character has really gone through some things and is losing hope until they find it again endofasubhere i love the the beats are hitting differently endofasubhere minecraft as a small child with my friends endofasubhere at first i it was a sad from a but when the beat started it reminded me of in a beach in a chill out with cocktails and sun endofasubhere on the home page of a whilst navigating endofasubhere i an atmospheric environment in a maybe based in a desolate city in my head this of takes place after a big cinematic event in the endofasubhere something youd hear in red dead redemption endofasubhere i rihanna performing this in a endofasubhere 
55,video game,Ele,Ele_MED_20,VIDEOGAME-Ele_MED_20,VID_Ele,i could see a loading screen for a an anime girl sitting on a seat in the window knees to her chest its cozy but also futuristic outside the window it seems to be raining above a cityscape we seem to be very high above the ground the clouds are blocking the view downwards endofasubhere i felt a spacey and chill vibe in this endofasubhere this gave me a nostalgic feel of with cousins in an afternoon during summer endofasubhere weird alien vibe kind of a surface of a planet with nothing on it endofasubhere it a background used in especially when the characters are not having conversations endofasubhere this me of when i am in the cinema before the adverts start and they kind of slow this endofasubhere a between two participants endofasubhere a phone background that comes when starting the endofasubhere i being on a table at a spa retreat getting a massage endofasubhere since it said this me of a water level maybe deep underwater safe but lonely a bit moody but also gentle it feels for someone to walk and contemplate to it could also work for deep space but it feels so much water to me endofasubhere transition at a endofasubhere i felt relaxed and at ease endofasubhere i am myself watching a nature documentary specifically about the ocean i can see fish swimming around and the overall vibe is serene and calm either that or i am a that is ocean themed and this is the main menu endofasubhere calming spa but with bag pipes west indian style endofasubhere i was reminded of the reverberating echo background found in some by the artist bones the klebold endofasubhere i found myself characters or environment that fit the theme endofasubhere it me of my old smartphone endofasubhere i a menu home screen on a gaming console in the 2000s the reminded me of the elevator typically heard while on the main menu endofasubhere in a football when selecting players or adjusting the settings endofasubhere it a trance endofasubhere honestly it brought sad emotions i myself being distant a where i was lonely endofasubhere i was of a where the main character receives a revelation that shocks them and them question their world view in the that i they were being told by a benevolent woman about the truth of their situation endofasubhere it the menu for a that is set in a cyberpunk world i the itself to be very blue hued endofasubhere reminded me of the machine testers walmart used to have where you would press button icons and then hear a it reminded me of one that would have a water droplet hitting the water but the photo captured it hitting with the ripple effects endofasubhere felt the transition between at a the volume and slow pace probably contributed to this endofasubhere a relaxing where someone uses it to wind down and get some rest by napping or going to sleep endofasubhere 
56,video game,Jaz,Jaz_LOW_19,VIDEOGAME-Jaz_LOW_19,VID_Jaz,something from monsters inc endofasubhere celebrating with friends at a party endofasubhere its almost two separate of but as two theyd fit into a jrpg persona or as one it could easily be some nintendo menu endofasubhere at first i of a mario bros reboot because the beginning strongly a sped up yet pitched down from the series endofasubhere the somewhat relates to a childhood i used to with friends endofasubhere it me tap my feetlike i was literally tapping ma feet and moving my body endofasubhere i the to be a dinner setting with a significant other while the musical artistes played their in the background to entertain the audience endofasubhere it the from a car racing endofasubhere a on my phone with a racing endofasubhere in the first part of the i instantly started super mario and the underground theme when you go down a tube and go into the underground however it is played on so slightly different however as the started to progress i started to feel as though the second more funky tunes were related to sims i as a family in sims it is all happy and jolly endofasubhere mario this the theme for bowser castle but i could be wrong its scary but also fun and jazzy i want to say there are some mushrooms running around too endofasubhere a mario related on a console endofasubhere it me feel i was in paris during the middle of the day eating a sandwich at a cafe and hearing a live or central park endofasubhere i am in a main menu character customization menu for a mario kart endofasubhere a man and women arriving at a dance event the dance floor is already filled with dancers endofasubhere this reminded me of the mario super bros on the wii and i am as mario in bowser castle and i am being chased by him and his fireballs endofasubhere tiptoes stairs stealth endofasubhere a salsa event endofasubhere i a lot of so when i heard this along with the context prompt i naturally started to what type of it would suit and what part of the inspired by i have played in the past i found myself a boss battle in a jrpg at first since it dramatic with an edge of danger and action but once the more jazzy part kicked in i felt it might better suit a mini or perhaps a in a town area you can explore and talk to npcs in to get info endofasubhere i a of an animated pinocchio being chased by a police in a city with endofasubhere i of super mario bros in the endofasubhere a cat and mouse type of cartoon tom and jerry endofasubhere the hip me a stylish level the main character moving through colorful streets dancing around endofasubhere the start to a funky level in a maybe a racing track mario kart endofasubhere at the beginning i of a spider chasing me the type of you would hear in an anime endofasubhere i about together with my friends endofasubhere this gave me the feeling of my character in a going to a or restaurant or diner after a long adventure endofasubhere 
57,video game,Jaz,Jaz_LOW_21,VIDEOGAME-Jaz_LOW_21,VID_Jaz,in a again or maybe just a cocktail sipping cocktails and having a relaxing time endofasubhere the me of goofy old cartoons and me of the looney toons endofasubhere i this is what elevator should be and i enjoyed this very much endofasubhere instantly the chuckle brothers came tor mind and then a cat cafe which is white and has cats everywhere light hearted cheery vibe endofasubhere more a phone ringtone alarm or children toy endofasubhere the draws my attention to the time i was around my niece and how much they love spending time on screen watching kids entertainment endofasubhere it was very joyful and reminded me of childhood computer endofasubhere 1920s dancers flappers in a club glittery lights and a musician having fun on the double bass endofasubhere immediately me of hotel lobby it was that upbeat peppy tone especially played in the morning to start your day in a good mood endofasubhere my grandparents room they used to have a that had lots of sample tracks and this so similar to one of the tracks i kept pretending to i would have been very young at the time endofasubhere a kid a on his tablet or ipad endofasubhere i watching a cartoon or kids show with my son endofasubhere huh its a bit elevator but too upbeat for that me of a lounge or lobby or reception area maybe for a building with activities going on maybe a casino and people are walking the floors to get to their next destination maybe the shop or ticket exchange counter endofasubhere mime skit almost silent comedy laurel and hardy type idea endofasubhere this me of cooking on the nintendo ds with my sister when we were younger specifically in the car driving on the way to france endofasubhere i myself in an elevator while this is i am most likely scrolling on my phone or checking on something else on my person while waiting for the elevator to reach my destination endofasubhere a supermarket but i do not know why endofasubhere this reminded me of a spongebob squarepants that i either played on the playstation 1 or on the very first xbox console in the early 2000s it seemed exactly the kind of whimsical lighthearted that might have played during one of those missions but i can not say with certainty if i have ever heard this particular before endofasubhere i i some during this because it was unfamiliar and had a unique endofasubhere i wanted to the type of this would be used in and how enjoyable it would be endofasubhere this an interactive kids tv show in the morning i probably this because i have two younger siblings and listening to similar every day endofasubhere it me watching my favourite cartoon at my fathers house endofasubhere i a puzzle solving in an office setting where the character is navigating between cubicles there are desk fans balled up of paper on the floor coworkers heads poking out of their cubicles etc endofasubhere a very childish those ones for talking tom which are only meant for young age groups endofasubhere i from watching a cartoon it did a lot a from tom and jerry endofasubhere i was i could see this being played in a nintendo where you either are completing a puzzle or maybe are completing a section where you have to be sneaky i could see this being played in a colourful environment with fun looking characters mario endofasubhere it that in a when you stop to browse through the in shop for new items it reminded me of the mall map in mario party jamboree endofasubhere fast paced upbeat fits perfectly for a endofasubhere very family friendly similar to something you would hear on a cooking or baking on youtube endofasubhere 
58,video game,Jaz,Jaz_MED_02,VIDEOGAME-Jaz_MED_02,VID_Jaz,slow this me about the holiday season it me of a couple sitting close to a warm fire and staring into it it me of family being together in cozy sweaters and enjoying each others company endofasubhere choir in a church just before the pastor starts preaching endofasubhere a with a in the corner dim lighting everyone is dressed they are from the flapper era and there are people engaged in quiet conversation around every corner of the endofasubhere this me of the meet joe black me specifically of the where brad pitt and the character that is about to die are talking about his death and brad pitt almost looking he does not want to take him endofasubhere for me especially in the context of a i an early 1900s such as la noir following some type of detective or old it me of an introduction from that in which the character would be smoking and driving an open top chevy endofasubhere a club two people at a secluded table stare at each other lovingly endofasubhere this feels a which may be a fast paced but decided to have a that is slow paced for a bit endofasubhere as soon as the started i of a classical set in the early 1900s the first that came to mind was mafia that is set in the 1920s and i loved listening to the old tunes on the radio that is very soothing i could drive around listening to it for hours endofasubhere the thoughts i had was live on a where the has started because od the slow trumpet endofasubhere i a couple in elegant formal wear dancing in a ballroom surrounded by other couples dancing but looking only into each others eyes endofasubhere me of some people in an old classical in a cafe endofasubhere i a quieter moment of a where a character is walking through the nighttime streets of a city of some kind lit by streetlights endofasubhere it reminded me of lisa simpson and when she the in the simpsons in a few episodes endofasubhere i of a man in a suit and hat smoking a cigar alone in a big city its raining and he looks a bit sad endofasubhere it me of an old man in a endofasubhere i in the you have just entered a new high class location possibly in the downtown area this is where all the high leveled professional mob bosses are so you have to be covert and blend in endofasubhere if for a this that would when entering a specific store cafe leblanc from persona 5 endofasubhere another chill or chill cantina endofasubhere a black and white in a noir style the people are dressed from that early 1900s era smoking and drinking at a endofasubhere me of detective and crime as well as la noir black and white 50s style with detectives with hats and mysteries you have to solve me of puzzle endofasubhere i am reminded of a in final fantasy 7 remake and rebirth there was a where it is just cloud and tifa at seventh heaven and it is just those two bantering with slight flirtiness hinted endofasubhere it gave me a calming effect because is something i to listen to me about my time in a coffee shop where id drink and read my favourite book endofasubhere i a smoke filled in the 1920s very bugsy malone vibes endofasubhere the from la la land the when they are in a venue listening to the endofasubhere i jessica rabbit dancing on stage she does in the in a dim smoky endofasubhere this took my imaginations to a wedding i have recently attended with good endofasubhere it was pretty vague but it kind of reminded me the type of that would while the protagonist and the love interest are having some sort of intimate talk endofasubhere its for a hub area or resting area of sort typically usually a place where the player can rest endofasubhere i about cafe because its then i about what sort of this may come up in maybe a cutscene i am not sure endofasubhere country endofasubhere this reminded me of a dim lit restaurant with people eating and drinking and the on a small stage endofasubhere being in an old charity shop or antiques historic place centre walking round exploring the history endofasubhere weirdly this reminded me of the titanic as if this is something theyd be live whilst rich people are dancing endofasubhere i a festival and old men on stage their endofasubhere 
59,video game,Jaz,Jaz_MED_07,VIDEOGAME-Jaz_MED_07,VID_Jaz,it did not a if anything maybe the end credits or something again something sad or emotional youd hear being played in a you reflect on your life while having a drink alone endofasubhere does not fit with what i would for a but does me a character walking into a high end or club specifically in new york city would fit with a more slow moving endofasubhere i my self in an old school having a slow dance with a friend while sipping on a glass of wine endofasubhere classic lounge prohibition era speakeasy or something that a youd see in some older show or centering on a private eye endofasubhere i a out of a with the playable character looking out the window in the evening watching the rain falling down and having an inner monolog endofasubhere id say this was relaxing but i would not associate it with endofasubhere usual theme for puzzle although it came feature a where two people are dancing at a endofasubhere my wife emily in her red dress her i love it when she the the dress was a valentine gift i gave her two years ago she wore it that day and sat to her the is still in my head i watched her from the beginning endofasubhere i myself having dinner in a fancy restaurant with the in the background endofasubhere i am watching a romantic from the 90s and this is endofasubhere it gave the of one of the in gta san andrea endofasubhere i could myself working on my home chore or in the garden endofasubhere this tune offers a relaxing experience endofasubhere pause menu in a casual endofasubhere more some classic soft and cool mostly played in classy restaurants endofasubhere i was a restaurant in a specifically a romantic date in a dimly lit but top quality restaurant endofasubhere i felt i was in a restaurant maybe a cooking cooking mama or papas pizzeria quite a relaxing cooking it seemed endofasubhere christmas sitting round a warm fire on a cold snowy winters night waiting for santa to arrive endofasubhere a detective strolling around in disguise while looking for clues endofasubhere i a man going on a date with her woman to a fancy restaurant him pulling her chair out for her to sit down she feels smitten by him shes wearing a slim red dress with her hair up and him a black suit finished off with a tie they laugh and eat hold each others hand and he decides to propose endofasubhere this me i am about to drive somewhere or need to decompress in my car with just beats it me feel at ease but energetic endofasubhere rb soft in a country club sort of aesthetic nothing too major people popping in and out maybe attending for another event this is not the main event could be a conference or tennis or other sport event or awards ceremony this is the passing background type of but still enjoyable and luxurious endofasubhere me of my calm moments endofasubhere the soft me feel calm and sitting by a calm lake at sunset endofasubhere i could this at a fancy restaurant and a newly wedded couple are sitting across from each other eating drinking and talking endofasubhere people are relaxing at the club people are watching the perform endofasubhere in a lounge champagne gold quiet relaxing endofasubhere a couple having a date with live performance in the background endofasubhere i the inside of a club where everything else is dark and theres a spotlight on the player endofasubhere i myself in a posh restaurant on a date endofasubhere smokey around christmas time had an eyes wide shut vibe to it and i could hear some sleigh bell noises in the background endofasubhere a dimly lit filled with people drinking alone endofasubhere i this could be in a in a cafe endofasubhere immediately i a dimly lit of sorts with a small intimate stage at the front small tables with two seats an orange lit lamp on each once people quietly conversing over whiskeys on ice while a of musicians played on stage endofasubhere i could this on a love romantic on a cut screen for storytelling endofasubhere 
