,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,textMIMC_lvl1a
49,videogame,80s,80s_LOW_06,VIDEOGAME-80s_LOW_06,VID_80s,a car ride in the 80s endofinput i can see the camera panning around a somewhat busy street in an anime it flies by people who are laughing and having fun were getting of different store fronts on the street introducing us to the new area endofinput it reminded me of an old television type of theme endofinput it reminded me of watching tv shows from a child endofinput kind of me of a in a or series where they rush through the plot with some over it it me of the type of but i do not any particular or series endofinput i it the end credits of a detective show from the 1970s or 1980s endofinput this is so similar to the sonic overworld areas in the 3d sonic or really many that where it is a peaceful city area it is nice and soothing endofinput it reminded me of embarrassing tv infomercials from the 80s and then it reminded me of a level from sonic adventures but i that was because you mentioned endofinput so i a with other participants online with a background such as the one i just listened to alsothe i in this scenario was football football and listening to this give me much more confide endofinput the gives a of traditional celebration endofinput i waiting on the line waiting for someone at a doctors office to pick up the phone endofinput the celebration dance almost something with a positive and energetic feeling that also demands attention and feels cool since it was stated to be from a i am a cool competent suave character coming into action and doing something noteworthy while this follows them as they lead the maybe causing mayhem but having a good time while doing so they are winning and things arent super tense endofinput smooth radio vibe endofinput it me of chill slow when i was younger and stress free times the sun is shining outside and i am with friends before dinner is ready endofinput i am sitting with my family getting ready to a family oriented party such as mario party and this is from the while we are picking characters or just generally in the main menu endofinput in my parlor dancing to it endofinput it reminded me of a 70s era vibe endofinput this brought to mind the grand theft auto vice city in particular the that on the radio in vehicles within that the seemed to evoke the carefree atmosphere and cool confident hedonism of the 1980s endofinput the me have de ja vu of a i was while younger endofinput i was being a protagonist in an action based zombie killer rpg running through a mall similar to dead rising series endofinput me of my youth endofinput me of a wedding cool saxophonist and being at a wedding and dancing and celebrating endofinput i another compilation of a group of friends shopping during the holidays in new york city they were going in and out of stores laughing walking down the street etc while carrying large shopping bags its snowy outside endofinput i about the endofinput heard in a endofinput i immediately of the persona series when i heard the and read that it maybe in a it really strikes me as the that in certain settings such it felt very tropical and light as if it at maybe a beach endofinput it the type of to during the credits rolling after someone has beaten a most likely it wouldve been a fun something colorful and family friendly endofinput its the ending title sequence of a its character bloopers in between the credits endofinput felt that be during the end credits of a fast paced and upbeat endofinput not something i in a but maybe in a food or lounge where people are eating and this is the background endofinput 
50,videogame,80s,80s_MED_08,VIDEOGAME-80s_MED_08,VID_80s,overly upbeat no real emotions peppy too much endofinput i my self a nostalgic mobile while this as a track while i am going through the tutorial endofinput that the opening theme or closing theme not sure now to some 80s sitcom not gon na specify which you can really just take your pic they all had a very samey profile for it endofinput my first was it couldve been from a sitcom tv show and then i driving around as wario in mario cart endofinput it had a slight vibe to it endofinput an adventure with hurdles or obstacles to scale although these obstacles may not be too difficult endofinput i saw my lovely son eric acting in their school drama there was this time i watched him act and i was very proud of him the is similar perhaps that is why i immediately the endofinput the me of a bustling city at night with all the lights and energy endofinput i driving on an evening the sun is setting and i am enjoying the cool view of nature endofinput it me of that summer night with friends windows down blasting not a care in the world maybe life does not have to be that serious all the time just a cool chilly relaxation endofinput the tune is entertaining endofinput dancing in a romance endofinput the more classic played at family outdoor events endofinput a giant man plodding along the street with a cheery grin on his face greeting everyone as he walks past endofinput a bubbly character strolling through a cute town while hopping on mushrooms endofinput i a group of friends one by one about 8 of them all coming from different directions meeting each other the first being a man just walking on his own down a quiet new york street and he gets happier the more friends come over and they all laugh and talk together whilst walking endofinput this me i am mario hunting stars and killing mobs because the has this same vibe to it when endofinput an adventure that in the background of the user going around a map or inside and outside of buildings collecting foraging and accumulating items to use in the a sort of fantasy world where items are collected and saved and used later on effectively its a good head bopping which has the right frequencies to be enjoyable but not distracting endofinput it was i was driving through a busy street in the gta 5 endofinput i a friend group at a beach conversating and having fun with each other endofinput the character arrives at the beach section endofinput a platformer similar to super mario probably older and very colourful endofinput dad dancing bright colours laughing fun endofinput while swede with my friends endofinput old not for me but i can see the appeal does you want to dance and feel you are in the war times at a diner endofinput a car driving towards a sunset at the end of a endofinput i a big with people dancing in front on grass late night endofinput joni mitchell singing a walking down broadway in new york endofinput i an open area world quite colourful and fun lots of free exploration and items to find tucked away in hidden places i this over the open world aspects of the endofinput 
51,videogame,80s,80s_MED_13,VIDEOGAME-80s_MED_13,VID_80s,i about a 90s disney it gave me those 90s vibes it reminded me of when i was a kid and when i watch these with my big sister endofinput after i completed the stage any button i press on the controller it the i kept hearing endofinput a relaxing beach clear blue water very sunny and sandy beaches theres no one there just a very tranquil place endofinput the beginning of the me of a final fantasy just going on an adventure but then i got confused when it turned into some kind of rb endofinput even though i can not recall this it gave me great feelings of nostalgia my nintendo 64 when i was younger to me i some type of racing that is set on a beach this is the introduction for the menu screen an it features cool characters that look they came straight from miami vice or surf culture the cars were sporty and fast endofinput vintage from with fairy characters endofinput this most certainly its from a i it is from the main menu of the where the user can select the mode they want to endofinput the start of a you just click on the initial prompt and now you are at the beginning of the endofinput the was really interesting and me feel good endofinput very 90s clouds ambient greenery there are several vibes i get from this sample many interpretations i of those all at different parts endofinput the thoughts of a especially when you are winning or when a is about to start endofinput i a fantasy labyrinth with mysterious creatures in the beautiful scenery and a character going on a journey to discover the mysterious land but also themselves endofinput i more of a nintendo zelda or something by them and it be either the title page or near the start of the endofinput i myself and my brother sitting down to a in the evening after school or on the weekend endofinput i a big beautiful river with a lot of magical creatures hanging around and swimming inside the river endofinput it me of when i was younger the is soft and floaty endofinput this is probably played after the player has died this is calming with a screen saying continue in bold with a little light flying around maybe to symbolise the players life flying away if it does not agree to continue endofinput this is absolutely title screen of some sort endofinput i see this being used in a 2nd of recent then i also a from the 1980s very soulful endofinput it me of the back in the older times which have you do the most basic tasks it was very peaceful and i want to lay down on grass and chill and of better things in life endofinput i about michael jackson him on the stage spotlights on him the choir is on the side singing alongside with him crowds of fans on the seats waving their hands and cheering the is at the back endofinput this typically me of the old 80s retro so i start about from that generation endofinput i did not have a specific but i was generically of a and the little clicks in the of something being collected endofinput i a world similar to that in winx club and there were little creatures with wings flying around smiling and laughing with each others the world is colorful and full of candy endofinput it took me back to church choir myself listening to church with congregation endofinput it very familiar only until the voices came in then it stopped familiar at first it the starting screen for a console when it turns on then when the water drops sort of happened it reminded me of a i have heard before i do not know which one but something nostalgic endofinput at first it a sega perhaps racing or sonic endofinput until the vocals came in i though it might be from a nintendo mario kart but then again maybe the is too calm for that but the vocals confused me a bit endofinput the is heart warming endofinput on my nintendo wii when i was about 6 years old endofinput this from a kids the introduction of it when its on the home screen endofinput was very calm and relaxing reminded me of a place such as a library or dentist where it is very calming endofinput i this in a when you have reached an ethereal kind of location that you have been waiting to get to for ages i sparkles in the endofinput 
52,videogame,Ele,Ele_LOW_09,VIDEOGAME-Ele_LOW_09,VID_Ele,very charged a i have heard before in an advert about you not steal a blank feels its telling you something feels important or you need to be paying attention endofinput gave much more upbeat energy a car racing through the streets at night with neon lights around or a high speed chase endofinput me of an introduction on gta back when i had an xbox i turning it on and going on gta while waiting for the whole to load and hearing this in the background endofinput dimly lit dance hall bright flashing led lights a dj hyping the people up in the crowd almost a rave air about it endofinput first i a space where you fly around in a space ship and then i watching the aliens in the halo looking out the windows of their spaceship endofinput expect to hear this in an action adventure science fiction endofinput a theme for an adventure endofinput i started trying to a lot of action i watched in the past and it me begin to desire more action i i watch one tonight endofinput the me of driving down a dusty road in the desert at sunset endofinput i its on saturday evening and our favorite show is about to start endofinput i myself fully immersed i a virtual involving combats and adventure endofinput the tune is entertaining endofinput geometry dash thor ragnorok attack on titan nothing came to mind too naturally but that is what it reminded me of endofinput a boss battle with a science fiction tech looking dragon endofinput i a hacker trying his hardest to hack into a company to find out something about one of his friends it gets more and more intense as his screen shows a lot of windows and numbers with him trying his best to figure this code out he finally achieves this endofinput i i was in a battlefield and battle was happening all around me when i was listening to this the doom endofinput it reminded me heavily of an edm type of drop so for a i was envisioning things halo or tron legacy but i do not have experience with these so something that follows similar ideas that allows multiplayer shooting or objective based teams claiming territory but more futuristic 100 futuristic the provides a lot of energy and bounce so aspects of a future generation advances in technology really add and compliment that effect of the endofinput i was totally moved by the energy of the instrumentals it me feel i was in a lively outdoor jumping and moving with the crowd under bright lights endofinput futuristic cities with flying cars futurama esque at sunset endofinput i an intense fight going on against a huge boss that they hadnt seen before endofinput the appears in the fight endofinput a cyberpunk 2077 the kind of that right before a shoot outfight endofinput rave neon bright fun endofinput a nice with friends endofinput very cool beat very intense and you feel you head is going to pop but in a good way gives the impression that the drop is going to be great as well endofinput formula 1 race the cars are lined up to start the race then as the gets faster the cars start racing endofinput i people running from enemies i the start of a fight in i also from action endofinput the transformers came to mind i feel its the same i have heard from the show endofinput it i was watching an action sequence endofinput its from that where you had to jump over things on iphone geometry dash that is it gunns redownload that now thanks endofinput it its from a 90s or early 2000s era fighting or shooting and this is the that came to mind endofinput i see it in a but i also see it in an arcade that offers laser tag endofinput i this as a a racing with the build up to the beat dropping as an introduction to all the characters right before the lights turn green for you to go endofinput 
53,videogame,Ele,Ele_LOW_14,VIDEOGAME-Ele_LOW_14,VID_Ele,me and my friends mario kart while i am trying to win endofinput it from a 90s or an arcade machine endofinput pac man some annoying from the 80s very irritating a sort of pixelated endofinput i a pixelated combination scroller moving from left to right paper mario and fighting mortal kombat endofinput the captures moments of party celebration endofinput alive strong care freemind blowing endofinput i felt hyper and active it was i was building up energy to go for or achieve something endofinput i envisioned a shooting for two players endofinput a gta and minecraft endofinput i loved this also and it was great it reminded me since it is used in a context that it is some kind of old style 8bit or nintendo 64 sort of really old space invaders even and just other 8bit style that are pixelated nostalgic endofinput i can contra the guy with a yellow hair in the endofinput this was funky and engaging i was a where i was running away from someone endofinput i this being played in a car race it really brought the of how the cars move so first and navigate as i such endofinput i someone a racing on their system something related to an old racing background endofinput a motor combat where the player is competing with their competitor shooting each other out and covering themselves endofinput an 8bit style platform the player has reached the end of the level and is now in a boss fight the player knows the mechanics of the boss fight so is expertly moving around the arena dodging the attacks of the boss and damaging the boss whenever possible endofinput this was fun i techno so this felt quite similar in style it me feel i was standing over a balcony of a club watching the debauchery occur endofinput a such as pac man in an arcade endofinput i of tetris initially and then pac man it brought up thoughts experiences of arcade in bowling alleys endofinput a retro 8 bit where your goal is to destroy a large alien mothership the bitcrushed explosions being the of you damaging the boss endofinput a group of nerdy coders hard and trying to create crack a code they are working on their laptops endofinput i shapes rectangles squares from the tetris falling down in total darkness the shapes colours really stood out in the darkness the colours were pink green and blue endofinput pac man space invaders arcade tear or rip endofinput i characters going through a maze in a it felt very techno and high paced something was going down in a or a timer was running out to complete a mission endofinput i totally see hearing this in a it felt i was mario cart again endofinput the very retro and style with a action genre type to it so i lots of different retro titles that i have enjoyed in the past which was fun i kind of also an amalgamation of retro titles so it was a cool mash up it brought to mind 8bit type ex endofinput i an animated of racing cars endofinput i believe i have heard this in a old where you point and shoot at incoming objects endofinput arcade screens with pac man and the spaceship shooter endofinput it me of a fast paced something with racing or futuristic levels the house beat gives it a really cool energetic vibe you are moving quick and escaping opponents endofinput i an old platform where you are in the middle of a fight running from monsters endofinput space invaders but also people dancing endofinput i get the feeling of being in a retro maybe something mario or sonic and collecting coins or battling enemies endofinput 
54,videogame,Ele,Ele_MED_19,VIDEOGAME-Ele_MED_19,VID_Ele,i about a memorial because of the dark beat at the beginning it began to get more upbeat so it me more optimistic thoughts endofinput those short minutes before the episode starts where they the soundtrack that is what came to mind endofinput a cutscene showing the main character living their everyday life after they have left a covert mission they are just in a nice flat drinking some wine while relaxing endofinput this reminded me of that sex in cruel intentions between the main characters there was so much emotion in the and it was very intimate endofinput for this i an older man with medium length grey hair and glasses in a cafe diner with a hot drink with steam coming out pondering something with serious intent i from this the zooms out showing him through the window an a wider shot of the city which looks a gotham new york type of city is displayed it is also raining and dark endofinput when a character is deciding to change their ways from negative to positive it somewhat motivational endofinput when the first started the first thing that came to my mind was the slow and depressing of a character dying in a once the bass kicked in i was thrown off by that and my mind shifted more towards two people hanging out and the just being used to drown out the conversations they are having endofinput the beginning of an adventure everyone gathered together to start the journey endofinput the me of being with my love partner endofinput at first until the percussion other than the kicked in it reminded me of ambient in fallout or minecraft once it kicked in i was reminded of hexic endofinput thoughts of when the is about start endofinput i walking through a forest at night time at first with a crackling fire nearby then the pace of the picked up and i myself walking with more purpose and admiring the night sky endofinput i am this to be during a short add about the olympics showing multiple quick different athletes in different sporting environments that they partake in endofinput i a guy struggling but preparing himself for the physical challenge he is embarking on endofinput this seemed it at the end credits of a the player seem sad that its over probably due to the ending of the being tragic and sad or just being a sad conclusion to the endofinput i this is one of the disks in minecraft endofinput a person slowly gets up to get ready for a battle where he lose his life the later parts where the beats start is him getting up and slowly walking towards the exit to enter the battle endofinput i a random an rpg endofinput i am suddenly reminded of the 2010s this type of was popular and i heard it all the time during junior high and high school i can hear it on the television such as americas got talent or the voice endofinput gave me almost walking through a forest among the trees when its raining endofinput i a tranquil landscape in the arctic and then suddenly polar bears appear clapping and stomping along to the endofinput myself listening to street who perform in the middle of the street endofinput i a girl calmly the then a guy coming up and banging a next to them maybe trying to disturb her practice the of the did not really match well with the slow sad endofinput maybe mourning but also pumping up character to go on endofinput in a maybe this is the cutscene where the character has really gone through some things and is losing hope until they find it again endofinput i love the the beats are hitting differently endofinput minecraft as a small child with my friends endofinput at first i it was a sad from a but when the beat started it reminded me of in a beach in a chill out with cocktails and sun endofinput on the home page of a whilst navigating endofinput i an atmospheric environment in a maybe based in a desolate city in my head this of takes place after a big cinematic event in the endofinput something youd hear in red dead redemption endofinput i rihanna performing this in a endofinput 
55,videogame,Ele,Ele_MED_20,VIDEOGAME-Ele_MED_20,VID_Ele,i see a loading screen for a an anime girl sitting on a seat in the window knees to her chest its cozy but also futuristic outside the window it seems to be raining above a cityscape we seem to be very high above the ground the clouds are blocking the view downwards endofinput i felt a spacey and chill vibe in this endofinput this gave me a nostalgic feel of with cousins in an afternoon during summer endofinput weird alien vibe kind of a surface of a planet with nothing on it endofinput it a background used in especially when the characters are not having conversations endofinput this me of when i am in the cinema before the adverts start and they kind of slow this endofinput a between two participants endofinput a phone background that comes when starting the endofinput i being on a table at a spa retreat getting a massage endofinput since it said this me of a water level maybe deep underwater safe but lonely a bit moody but also gentle it feels for someone to walk and contemplate to it also work for deep space but it feels so much water to me endofinput transition at a endofinput i felt relaxed and at ease endofinput i am myself watching a nature documentary specifically about the ocean i can see fish swimming around and the overall vibe is serene and calm either that or i am a that is ocean themed and this is the main menu endofinput calming spa but with bag pipes west indian style endofinput i was reminded of the reverberating echo background found in some by the artist bones the klebold endofinput i found myself characters or environment that fit the theme endofinput it me of my old smartphone endofinput i a menu home screen on a gaming console in the 2000s the reminded me of the elevator typically heard while on the main menu endofinput in a football when selecting players or adjusting the settings endofinput it a trance endofinput honestly it brought sad emotions i myself being distant a where i was lonely endofinput i was of a where the main character receives a revelation that shocks them and them question their world view in the that i they were being told by a benevolent woman about the truth of their situation endofinput it the menu for a that is set in a cyberpunk world i the itself to be very blue hued endofinput reminded me of the machine testers walmart used to have where you press button icons and then hear a it reminded me of one that have a water droplet hitting the water but the photo captured it hitting with the ripple effects endofinput felt the transition between at a the volume and slow pace probably contributed to this endofinput a relaxing where someone uses it to wind down and get some rest by napping or going to sleep endofinput 
56,videogame,Jaz,Jaz_LOW_19,VIDEOGAME-Jaz_LOW_19,VID_Jaz,something from monsters inc endofinput celebrating with friends at a party endofinput its almost two separate of but as two theyd fit into a jrpg persona or as one it easily be some nintendo menu endofinput at first i of a mario bros reboot because the beginning strongly a sped up yet pitched down from the series endofinput the somewhat relates to a childhood i used to with friends endofinput it me tap my feetlike i was literally tapping ma feet and moving my body endofinput i the to be a dinner setting with a significant other while the musical artistes played their in the background to entertain the audience endofinput it the from a car racing endofinput a on my phone with a racing endofinput in the first part of the i instantly started super mario and the underground theme when you go down a tube and go into the underground however it is played on so slightly different however as the started to progress i started to feel as though the second more funky tunes were related to sims i as a family in sims it is all happy and jolly endofinput mario this the theme for bowser castle but i be wrong its scary but also fun and jazzy i want to say there are some mushrooms running around too endofinput a mario related on a console endofinput it me feel i was in paris during the middle of the day eating a sandwich at a cafe and hearing a live or central park endofinput i am in a main menu character customization menu for a mario kart endofinput a man and women arriving at a dance event the dance floor is already filled with dancers endofinput this reminded me of the mario super bros on the wii and i am as mario in bowser castle and i am being chased by him and his fireballs endofinput tiptoes stairs stealth endofinput a salsa event endofinput i a lot of so when i heard this along with the context prompt i naturally started to what type of it suit and what part of the inspired by i have played in the past i found myself a boss battle in a jrpg at first since it dramatic with an edge of danger and action but once the more jazzy part kicked in i felt it might better suit a mini or perhaps a in a town area you can explore and talk to npcs in to get info endofinput i a of an animated pinocchio being chased by a police in a city with endofinput i of super mario bros in the endofinput a cat and mouse type of cartoon tom and jerry endofinput the hip me a stylish level the main character moving through colorful streets dancing around endofinput the start to a funky level in a maybe a racing track mario kart endofinput at the beginning i of a spider chasing me the type of you hear in an anime endofinput i about together with my friends endofinput this gave me the feeling of my character in a going to a or restaurant or diner after a long adventure endofinput 
57,videogame,Jaz,Jaz_LOW_21,VIDEOGAME-Jaz_LOW_21,VID_Jaz,in a again or maybe just a cocktail sipping cocktails and having a relaxing time endofinput the me of goofy old cartoons and me of the looney toons endofinput i this is what elevator should be and i enjoyed this very much endofinput instantly the chuckle brothers came tor mind and then a cat cafe which is white and has cats everywhere light hearted cheery vibe endofinput more a phone ringtone alarm or children toy endofinput the draws my attention to the time i was around my niece and how much they love spending time on screen watching kids entertainment endofinput it was very joyful and reminded me of childhood computer endofinput 1920s dancers flappers in a club glittery lights and a musician having fun on the double bass endofinput immediately me of hotel lobby it was that upbeat peppy tone especially played in the morning to start your day in a good mood endofinput my grandparents room they used to have a that had lots of sample tracks and this so similar to one of the tracks i kept pretending to i have been very young at the time endofinput a kid a on his tablet or ipad endofinput i watching a cartoon or kids show with my son endofinput huh its a bit elevator but too upbeat for that me of a lounge or lobby or reception area maybe for a building with activities going on maybe a casino and people are walking the floors to get to their next destination maybe the shop or ticket exchange counter endofinput mime skit almost silent comedy laurel and hardy type idea endofinput this me of cooking on the nintendo ds with my sister when we were younger specifically in the car driving on the way to france endofinput i myself in an elevator while this is i am most likely scrolling on my phone or checking on something else on my person while waiting for the elevator to reach my destination endofinput a supermarket but i do not know why endofinput this reminded me of a spongebob squarepants that i either played on the playstation 1 or on the very first xbox console in the early 2000s it seemed exactly the kind of whimsical lighthearted that might have played during one of those missions but i can not say with certainty if i have ever heard this particular before endofinput i i some during this because it was unfamiliar and had a unique endofinput i wanted to the type of this be used in and how enjoyable it be endofinput this an interactive kids tv show in the morning i probably this because i have two younger siblings and listening to similar every day endofinput it me watching my favourite cartoon at my fathers house endofinput i a puzzle solving in an office setting where the character is navigating between cubicles there are desk fans balled up of paper on the floor coworkers heads poking out of their cubicles etc endofinput a very childish those ones for talking tom which are only meant for young age groups endofinput i from watching a cartoon it did a lot a from tom and jerry endofinput i was i see this being played in a nintendo where you either are completing a puzzle or maybe are completing a section where you have to be sneaky i see this being played in a colourful environment with fun looking characters mario endofinput it that in a when you stop to browse through the in shop for new items it reminded me of the mall map in mario party jamboree endofinput fast paced upbeat fits perfectly for a endofinput very family friendly similar to something you hear on a cooking or baking on youtube endofinput 
58,videogame,Jaz,Jaz_MED_02,VIDEOGAME-Jaz_MED_02,VID_Jaz,slow this me about the holiday season it me of a couple sitting close to a warm fire and staring into it it me of family being together in cozy sweaters and enjoying each others company endofinput choir in a church just before the pastor starts preaching endofinput a with a in the corner dim lighting everyone is dressed they are from the flapper era and there are people engaged in quiet conversation around every corner of the endofinput this me of the meet joe black me specifically of the where brad pitt and the character that is about to die are talking about his death and brad pitt almost looking he does not want to take him endofinput for me especially in the context of a i an early 1900s such as la noir following some type of detective or old it me of an introduction from that in which the character be smoking and driving an open top chevy endofinput a club two people at a secluded table stare at each other lovingly endofinput this feels a which may be a fast paced but decided to have a that is slow paced for a bit endofinput as soon as the started i of a classical set in the early 1900s the first that came to mind was mafia that is set in the 1920s and i loved listening to the old tunes on the radio that is very soothing i drive around listening to it for hours endofinput the thoughts i had was live on a where the has started because od the slow trumpet endofinput i a couple in elegant formal wear dancing in a ballroom surrounded by other couples dancing but looking only into each others eyes endofinput me of some people in an old classical in a cafe endofinput i a quieter moment of a where a character is walking through the nighttime streets of a city of some kind lit by streetlights endofinput it reminded me of lisa simpson and when she the in the simpsons in a few episodes endofinput i of a man in a suit and hat smoking a cigar alone in a big city its raining and he looks a bit sad endofinput it me of an old man in a endofinput i in the you have just entered a new high class location possibly in the downtown area this is where all the high leveled professional mob bosses are so you have to be covert and blend in endofinput if for a this that when entering a specific store cafe leblanc from persona 5 endofinput another chill or chill cantina endofinput a black and white in a noir style the people are dressed from that early 1900s era smoking and drinking at a endofinput me of detective and crime as well as la noir black and white 50s style with detectives with hats and mysteries you have to solve me of puzzle endofinput i am reminded of a in final fantasy 7 remake and rebirth there was a where it is just cloud and tifa at seventh heaven and it is just those two bantering with slight flirtiness hinted endofinput it gave me a calming effect because is something i to listen to me about my time in a coffee shop where id drink and read my favourite book endofinput i a smoke filled in the 1920s very bugsy malone vibes endofinput the from la la land the when they are in a venue listening to the endofinput i jessica rabbit dancing on stage she does in the in a dim smoky endofinput this took my imaginations to a wedding i have recently attended with good endofinput it was pretty vague but it kind of reminded me the type of that while the protagonist and the love interest are having some sort of intimate talk endofinput its for a hub area or resting area of sort typically usually a place where the player can rest endofinput i about cafe because its then i about what sort of this may come up in maybe a cutscene i am not sure endofinput country endofinput this reminded me of a dim lit restaurant with people eating and drinking and the on a small stage endofinput being in an old charity shop or antiques historic place centre walking round exploring the history endofinput weirdly this reminded me of the titanic as if this is something theyd be live whilst rich people are dancing endofinput i a festival and old men on stage their endofinput 
59,videogame,Jaz,Jaz_MED_07,VIDEOGAME-Jaz_MED_07,VID_Jaz,it did not a if anything maybe the end credits or something again something sad or emotional youd hear being played in a you reflect on your life while having a drink alone endofinput does not fit with what i for a but does me a character walking into a high end or club specifically in new york city fit with a more slow moving endofinput i my self in an old school having a slow dance with a friend while sipping on a glass of wine endofinput classic lounge prohibition era speakeasy or something that a youd see in some older show or centering on a private eye endofinput i a out of a with the playable character looking out the window in the evening watching the rain falling down and having an inner monolog endofinput id say this was relaxing but i not associate it with endofinput usual theme for puzzle although it came feature a where two people are dancing at a endofinput my wife emily in her red dress her i love it when she the the dress was a valentine gift i gave her two years ago she wore it that day and sat to her the is still in my head i watched her from the beginning endofinput i myself having dinner in a fancy restaurant with the in the background endofinput i am watching a romantic from the 90s and this is endofinput it gave the of one of the in gta san andrea endofinput i myself working on my home chore or in the garden endofinput this tune offers a relaxing experience endofinput pause menu in a casual endofinput more some classic soft and cool mostly played in classy restaurants endofinput i was a restaurant in a specifically a romantic date in a dimly lit but top quality restaurant endofinput i felt i was in a restaurant maybe a cooking cooking mama or papas pizzeria quite a relaxing cooking it seemed endofinput christmas sitting round a warm fire on a cold snowy winters night waiting for santa to arrive endofinput a detective strolling around in disguise while looking for clues endofinput i a man going on a date with her woman to a fancy restaurant him pulling her chair out for her to sit down she feels smitten by him shes wearing a slim red dress with her hair up and him a black suit finished off with a tie they laugh and eat hold each others hand and he decides to propose endofinput this me i am about to drive somewhere or need to decompress in my car with just beats it me feel at ease but energetic endofinput rb soft in a country club sort of aesthetic nothing too major people popping in and out maybe attending for another event this is not the main event be a conference or tennis or other sport event or awards ceremony this is the passing background type of but still enjoyable and luxurious endofinput me of my calm moments endofinput the soft me feel calm and sitting by a calm lake at sunset endofinput i this at a fancy restaurant and a newly wedded couple are sitting across from each other eating drinking and talking endofinput people are relaxing at the club people are watching the perform endofinput in a lounge champagne gold quiet relaxing endofinput a couple having a date with live performance in the background endofinput i the inside of a club where everything else is dark and theres a spotlight on the player endofinput i myself in a posh restaurant on a date endofinput smokey around christmas time had an eyes wide shut vibe to it and i hear some sleigh bell noises in the background endofinput a dimly lit filled with people drinking alone endofinput i this be in a in a cafe endofinput immediately i a dimly lit of sorts with a small intimate stage at the front small tables with two seats an orange lit lamp on each once people quietly conversing over whiskeys on ice while a of musicians played on stage endofinput i this on a love romantic on a cut screen for storytelling endofinput 
60,videogame,Met,Met_LOW_09,VIDEOGAME-Met_LOW_09,VID_Met,i about hero with friends in my friends garage this me nostalgic to my junior high days where everything was easy there were no bills and i just spent time with friends doing dumb things endofinput the that starts just before an epic boss fight and the boss is revealed and starts hunting down the main character endofinput i about an avenged sevenfold i about being in the crowd and just head banging to their i how the lights were flashing all around me and some fire endofinput to me this felt the old wwe 2015 and earlier where they have this on the main menu and cut from famous from real wwe events endofinput it is from a difficult level of a it seems challenging times endofinput end of a race of fight when the victor is celebrating the win endofinput i and felt being alarmed by the endofinput this reminded me of the one of my good friends used to listen too a little too hard to be with the vocal there endofinput thoughts of a especially at the start where the musician is starting or entering the stage endofinput i it as the build up to a fight with the main protagonist standing on a dirt track outside a bikers ready to fight as the bikers slowly leave the building looking menacing endofinput i this to be near a final boss or an important part in the mostly when the setting is at its most tense endofinput i a boss battle type scenario especially because of the typically heard in line it be in a dark and gritty setting possibly with flames and a high action atmosphere endofinput i it being played at a festival for grunge with someone dressed up in a punk outfit endofinput i of a on stage with a lot of energy performing very intensely with the crowd being very hyped and jumping up and down endofinput it me my console a shooting and running towards flames in the endofinput i that i was entering a type of war zone as a super soldier the was there to show me how intense the was and was meant to get me hyped up endofinput definitively boss fight i see a big grendel type thing endofinput an average fight in a or a n roll album in an empty room endofinput it straight from a doom the doomslayer is ready to rip and tear into the demonic horde of enemies endofinput me of where you as main character and kill zombies or other bad creatures me of fighting evil and getting most kills in shooting endofinput the me a little bit of the of devil may cry series it had the feeling of mixed and where you attack the boss with your combo skills and basic attack you get to attack in stylistic movements and weaving through the bosss attacks endofinput this evoked negative emotions on me as it reminded me of those thriller horror which caused me a lot of tension in the past endofinput that exactly a hard version of the dr who theme tune so i peter capaldis credits endofinput a on a stage more of a heavy endofinput i myself being front row at a headbanging there was a mosh pit that formed close behind me when the vocalist screamed endofinput michael jackson endofinput i a action when the star is about to attack endofinput i more mini boss before you face the main boss this is one of the stronger ones you have to beat before you can challenge the main boss endofinput i of the baby because that is the only i really know though i am fairly sure this is not one of their endofinput i this at a heavy with people head banging and going a bit mad endofinput navigating through a fighting survival hunting people and people hunting me endofinput i not a specific but i see this of being used as the introduction title sequence for a i am not sure what kind of but i the credits rolling endofinput this something that i listen to when call of duty zombies endofinput i a wrestling show endofinput 
