,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,textMIMC_lvl2b
44,movie,Met,Met_LOW_09,MOVIE-Met_LOW_09,MOV_Met,think corp nightclub sheffield saturday night aka bad nightmare grimy absolutely hate endofinput thought superhero vocal come mind go blank endofinput hero reach breaking point plan kick major butt someone mess wrong person pack bag put clothes medical supply weapon anything may need take big guy leave industrial style apartment get big motorcycle drive endofinput sound like track last one seem like mashup endofinput imagine woman get wrong get ready go dish revenge endofinput remind iron maiden acdc overwhelm loud endofinput imagine character run fight conversation endofinput sound invokes fear scene action series break bad remind danger endofinput remind bit use black ops zombie specifically kino der toten map endofinput end credit action dark superhero endofinput really remind scene bill ted bogus journey evil version murder good version think remind soundtrack endofinput action fight hero villain endofinput sound like background cinema endofinput imagine people headbanging endofinput make think fight scene quite relaxing time emotion evoke endofinput imagine outdoors hundred others crowd rowdy energetic perform striking visuals effect endofinput watch endofinput imagine motorbike scene motorbike move fast pace city endofinput sound like something perform rob zombie maybe maylene son disaster think concrete visual reference though endofinput want imagine action scene endofinput remind favourite endofinput make think indiana jones search treasure sound like endofinput thought scene involve mostly preparation maybe hunt something endofinput imagine running scene endofinput  endofinput sound picture entrance wwe wrestler pyrotechnic shoot hyped crowd endofinput think imagine use set atmosphere dramatic confrontation main character antagonist feel much like villain primary theme endofinput imagine main character dark action get weapon tool ready plot take enemy endofinput monster truck box arena skateboard park rollercoaster place endofinput fit also something hear endofinput think edgy like devil may cry people scream endofinput 
45,movie,Met,Met_LOW_14,MOVIE-Met_LOW_14,MOV_Met,mix thing together sound right mesh well much go sure part fit sound confuse endofinput remind popular jason statham action watch year ago main actor chase bad guy cop endofinput someone put backing modern take mega man big fight like modernize rom hack endofinput felt envision suspenseful bos fight endofinput quite fast uptempo quite enjoyable expect hear endofinput typical action specially scene involve chase sort endofinput bring memory thing chaotic mess lose job think straight back usually hard think make worry less endofinput sound like energetic powerful electric endofinput imagine watch tv show show begin endofinput fight scene action endofinput rhythm tap something surface feeling quite name sad happy alive sync pulse night endofinput tune give cinematic experience endofinput close scene classic action early mid endofinput specifically fighting character selection screen endofinput someone someone look like jason momoa probably watch throne recently also occasionally anime scene endofinput part lead bos battle take minion keep come endofinput imagine intense chase fight scene start slow motion run man catch another man ready throw punch man karate kick slow motion stop fight intensifies speed get faster endofinput imagine scene protagonist chase villain endofinput felt like wait screen something science fiction robotic something go suggest shoot em police work endofinput boss battle old platformer like castlevania quite old endofinput give like spy vibe usually occur chase suspenseful scene endofinput evil character make plan kill someone cartoon endofinput sound like soundtrack tense scene endofinput battle cyberpunk vampire set japan endofinput feel also one similar sonic endofinput strike described non less sort imagined chase scene sort endofinput 
46,movie,Met,Met_MED_19,MOVIE-Met_MED_19,MOV_Met,scene remind one favorite wrestler theme entrance extremely similar think watch wrestle live friend great time endofinput drummer get lit endofinput thought chase scene protagonist run city jumping thing whilst chase people weapon endofinput think bill ted like go adventure make think scene travel time remind endofinput scene people crowd surfing throw thing onstage endofinput like cool montage cartoon rather actual endofinput mind instantly go back avenge sevenfold previous study love kind instantly get hype envision car listen something like work jam especially endofinput intense scene lot action either race running fight scene endofinput radical sound indicate imagination think fight someone endofinput thought attend try envision fit credit high action part endofinput thought steady full blast eletronic live endofinput imagine large gig huge crowd surround like minded people get lose atmosphere put smile face imagine exactly feel moment endofinput imagine like montage action pack uplifting beat make sorta hype endofinput imagine someone something rifting key stage front crowd people endofinput imagine intense fight scene dragon people dress like viking go war endofinput make think samurai sword fight endofinput scandinavian feel heroic rescue scene endofinput anime open n roll endofinput felt fiery intensity normally get listen heavy headbanging goodness endofinput make think star people head bang fun think want go club party endofinput remind quite closely sonic franchise sonic go around loop go fast obtain golden hoop different level difficulty endofinput felt like tune think lot past party endeavour therefore invoke lot memory endofinput reminds bullet valentine type listen alternative person endofinput someone run chase baddie endofinput imagine watch live stadium show member look similar kiss perform also try hard recall artist know hear endofinput gym endofinput mind go car race race endofinput think cool learn well know late learn sound cool endofinput relax endofinput try imagine part like action fast chase scene keep imagine small new endofinput something imagine something fun happen endofinput imagine get headache listen kind painful ear endofinput theme beginning kid teen show endofinput 
47,movie,Met,Met_MED_20,MOVIE-Met_MED_20,MOV_Met,drive car really fast recklessly keep road endofinput sound like anime credit open title sequence endofinput idea weird sound like avenge sevenfold sort use see kerrang endofinput resonate one lose night thought endofinput mild still fill fireit make wan na put dance shoeslikes move dance floor even want endofinput imagine rockstar partying lead felt energetic top world endofinput one remind several watch endofinput enjoy sound suitable musical endofinput watch middle night endofinput make think lot power ranger tv show albeit still make think always imagine part child show teens show style either japanese anime never watch latter thought entirely force spontaneous endofinput imagine heavy lot fun endofinput thought saturday weekend relax home go work weekend endofinput picture high school party every one party fun endofinput scene actor deeply immerse part role friend listen basement drink smoke endofinput fighting scene intense escape scene someone try escape someone something endofinput feeling joy immediately recognise obsess teenager avenge sevenfold endofinput reminds dragonball z fight endofinput manage pull excalibur moment need fend undead horde raise sky lightning strike eye glow begin charge decapitate ghoul ease endofinput group young people heavy dancing great sweaty time people wear black look busy jump endofinput remind previous listen remind two use listen thing saw someone blurry stage background endofinput theme tune television cop show endofinput event endofinput imagine someone quickly imagine girl look slightly animate strum electric colourful light shone endofinput context say sound like listen passively mostly although remind fall reverse think really suit soundtrack sound generic endofinput imagine watch teenager roll endofinput imagine guy electric fight bad guy simultaneously endofinput sound exactly like hear use listen call black veil bride endofinput imagine scene someone get ready something big make feel intense like something wild happen endofinput someone shred endofinput imagine watch theatre friend endofinput give feeling introduction teen comedy series character show screen endofinput 
48,videogame,80s,80s_LOW_02,VIDEOGAME-80s_LOW_02,VID_80s,sound mysterious endofinput break someone date long time start cry endofinput bit noir esque like dark detective set u endofinput felt like detective noir black white endofinput imagine two character noir detective black white early morning late night pm city endofinput relate idea new beginning endofinput warm musicwhen feeling tired alone ginger upit uplift spirt bit endofinput imagine character reflect head sound help navigate thought feel grateful endofinput one remind one friend proposal day husband prank later whole place sound proposal come endofinput sound like character embarks adventure gather gem stone earn point endofinput slow night endofinput sort imagine romantic scene kind slow pace scene know actual context actually make think necessarily make think cutscene within kind like base cinematic sense make feel much fence whether select yes endofinput imagine man dark room red curtain endofinput imagine mall shopping centre sound cool give customer time pay attention want buy endofinput imagine sad scene two lover say goodbye great time time go endofinput purely relaxation show different landscape different attraction endofinput make think someone walk alone city streets alone night heartbroken long well sombre note endofinput remind thing passionate love scene two criminal together end credit roll complete endofinput remind reason endofinput think beach rooftop cocktail view sunset romantic date endofinput lean guard rail look ocean cigarette hand smoke white suit white fedora purple find close friend die scramble get hospital save life dead inside endofinput man walk dark street heavy rain look upset light street light endofinput imagine someone walk distance near subway atmosphere dark moody person unhappy endofinput remind scene one character walk city street dark endofinput lovebird make endofinput imagine much think rain sad thought also weirdly imagine frog pavement rain endofinput context prompt say really remind past try imagine soundtrack might look like end settle visual novel style certainly atmosphere picture mechanic go visual novel style nature less kinetic narrative atmosphere endofinput imagine seat house meditate life endofinput imagine scene main character alone something touching happen rain fall outside city light glowing character sit lose thought endofinput rpg come mind small quiet town start journey know everyone endofinput imagined end credit endofinput imagine coffee shop listen endofinput type give sense adventure felt like walk along mountain meadow ready next quest endofinput 
49,videogame,80s,80s_LOW_06,VIDEOGAME-80s_LOW_06,VID_80s,car ride endofinput see camera pan around somewhat busy street anime fly people laugh fun get different store front street introduce u new area endofinput remind old television type theme endofinput remind watch tv show child endofinput kind reminds scene series rush plot remind type imagine particular series endofinput think sound like end credit detective show endofinput similar sonic overworld area sonic really many like like peaceful city area nice soothe endofinput remind embarrass tv infomercial remind level sonic adventure think mention endofinput imagine participant online background one listen alsothe imagine scenario football football listen give much confide endofinput give thought traditional celebration endofinput imagine wait line wait someone doctor office pick phone endofinput sound like celebration dance almost something positive energetic feeling also demand attention feel cool since state imagine cool competent suave character come action something noteworthy follow lead scene maybe cause mayhem good time thing arent super tense endofinput smooth radio vibe endofinput remind chill slow young stress free time sun shin outside friend dinner ready endofinput sit family get ready family orient party mario party pick character generally main menu endofinput parlor dance endofinput remind era vibe endofinput bring mind grand theft auto vice city particular radio vehicle within seem evoke carefree atmosphere cool confident hedonism endofinput make de ja vu young endofinput imagine protagonist action base zombie killer rpg run mall similar dead rise series endofinput reminds youth endofinput make think wedding cool saxophonist wedding dancing celebrating endofinput imagine another compilation group friend shop holiday new york city go store laugh walk street etc carry large shopping bag snowy outside endofinput think endofinput heard endofinput think immediately persona series hear read maybe really strike certain setting felt tropical light maybe beach scene endofinput sound like type credit roll someone beat likely wouldve fun something colorful family friendly endofinput end title sequence character blooper credit endofinput felt like end credit fast pace upbeat endofinput something picture maybe food lounge people eat background endofinput 
50,videogame,80s,80s_MED_08,VIDEOGAME-80s_MED_08,VID_80s,overly upbeat real emotion peppy much endofinput imagine self nostalgic mobile sound track go tutorial endofinput sound like opening theme closing theme sure sitcom gon na specify really take pic samey sound profile endofinput first thought couldve sitcom tv show imagine drive around wario mario cart endofinput slight vibe endofinput adventure hurdle obstacle scale although obstacle may difficult endofinput saw lovely son eric act school drama time watch act proud similar perhaps immediately imagine scene endofinput make think bustling city night light energy endofinput imagine drive even sun set enjoy cool view nature endofinput remind summer night friend windows blast care world maybe life serious time cool chilly relaxation endofinput tune entertain endofinput dance scene romance endofinput sound like classic family outdoor event endofinput giant man plod along street cheery grin face greet everyone walk past endofinput bubbly character stroll cute town hop mushroom endofinput imagine group friend one one come different direction meet first man walk quiet new york street get happy friend come laugh talk together whilst walking endofinput make imagine mario hunt star kill mob vibe endofinput adventure background user go around map inside outside building collect foraging accumulate item use sort fantasy world item collect save use later effectively good head bopping right frequency enjoyable distract endofinput like drive busy street gta endofinput imagine friend group beach conversating fun endofinput character arrive beach section endofinput platformer similar super mario probably old colourful endofinput dad dance bright colour laugh fun endofinput swede friend endofinput like old see appeal make want dance feel like war time diner endofinput car driving towards sunset end endofinput imagine big people dance front grass late night endofinput imagine joni mitchell walk broadway new york endofinput picture open area world quite colourful fun lot free exploration item find tucked away hidden place imagine open world aspect endofinput 
51,videogame,80s,80s_MED_13,VIDEOGAME-80s_MED_13,VID_80s,think disney give vibe remind kid watch big sister endofinput complete stage button press controller make sound keep hear endofinput relaxing beach scene clear blue water sunny sandy beach theres one tranquil place endofinput beginning make think final fantasy go adventure get confuse turn kind rb endofinput even though recall give great feeling nostalgia nintendo young visualise type race set beach introduction menu screen feature cool character look like come straight miami vice surf culture car sporty fast endofinput vintage scene fairy character endofinput certainly sound like imagine main menu user select mode want endofinput start click initial prompt beginning endofinput sound really interesting make feel good endofinput cloud ambient greenery several vibe get sample many interpretation thought different part endofinput thought especially start endofinput imagine fantasy like labyrinth mysterious creature scene beautiful scenery character go journey discover mysterious land also endofinput imagine nintendo like zelda something make either title page near start endofinput imagine brother sit evening school weekend endofinput imagine big beautiful river lot magical creature hang around swim inside river endofinput make think young soft floaty endofinput probably player die calm screen say continue bold little light fly around maybe symbolise player life fly away agree continue endofinput absolutely title screen sort endofinput see use nd recent memory also picture soulful endofinput make think back old time basic task peaceful want lay grass chill think good thing life endofinput think michael jackson stage spotlight choir side alongside crowd fan seat wave hand cheer back endofinput typically remind old retro start think generation endofinput specific image think generically little click something collect endofinput imagine world similar winx club little creature wing fly around smile laugh others world colorful full candy endofinput take back church choir imagine listen church congregation endofinput sound familiar voice come stop sound familiar first sound like start screen console turn water drop sort sound happen remind hear know one something nostalgic endofinput first think sound like sega perhaps race sonic endofinput vocal come though might nintendo like mario kart maybe calm vocal confuse bit endofinput heart warm endofinput nintendo wii year old endofinput sound like kid introduction home screen endofinput calm relax remind place library dentist calming endofinput imagine reach ethereal kind location wait get age imagined sparkle endofinput 
52,videogame,Ele,Ele_LOW_09,VIDEOGAME-Ele_LOW_09,VID_Ele,charged sound like hear advert steal blank feel like tell something feel important like need pay attention endofinput give much upbeat energy imagine car racing street night neon light around high speed chase endofinput reminds introduction gta back xbox imagine turn go gta wait whole load hearing background endofinput dimly lit dance hall bright flash lead light dj hype people crowd almost rave air endofinput first imagine space fly around space ship imagine watch alien halo look window spaceship endofinput expect hear action adventure science fiction endofinput theme adventure endofinput start try remember lot action watch past make begin desire action think watch one tonight endofinput make think drive dusty road desert sunset endofinput imagine saturday evening favorite show start endofinput imagine fully immerse virtual involve combat adventure endofinput tune entertain endofinput geometry dash thor ragnorok attack titan nothing come mind naturally remind endofinput boss battle science fiction tech look dragon endofinput imagine hacker try hard hack company find something one friend get intense screen show lot window number try best figure code finally achieve endofinput imagine battlefield battle happen around listen like doom endofinput remind heavily edm type drop envision thing like halo tron legacy experience something follow similar idea allow multiplayer shoot objective base like team claim territory futuristic futuristic provide lot energy bounce aspects future generation like advance technology really add compliment effect endofinput totally move energy instrumentals make feel like lively outdoor jumping move crowd bright light endofinput futuristic city fly car futurama esque sunset endofinput imagine intense fight go huge bos hadnt see endofinput appear fight scene endofinput like cyberpunk kind right shoot outfight endofinput rave neon bright fun endofinput nice friend endofinput cool beat intense make feel like head go pop good way give impression drop go great well endofinput formula race car line start race get faster car start race endofinput imagine people run enemy imagine start fight scene also imagine scene action endofinput transformer come mind feel like sound hear show endofinput sound like watch action sequence scene endofinput sound like jump thing iphone geometry dash gunns redownload thank endofinput sound like early era fighting shooting image come mind endofinput see also see arcade offer laser tag endofinput picture racing build beat drop introduction character right light turn green go endofinput 
53,videogame,Ele,Ele_LOW_14,VIDEOGAME-Ele_LOW_14,VID_Ele,friend mario kart try endofinput sound like arcade machine endofinput pac man annoying irritating sort pixelated endofinput imagine pixelated combination scroller move leave right like paper mario fighting like mortal kombat endofinput capture moment party celebration endofinput alive strong care freemind blowing endofinput felt hyper active like build energy go achieve something endofinput envision shoot two player endofinput gta minecraft endofinput love also think great remind since use context kind old style bit nintendo sort like really old space invader even bit style pixelated nostalgic endofinput remember contra guy yellow hair endofinput funky engage imagine run away someone endofinput imagine car race really bring thought car move first navigate endofinput imagine someone racing system something relate old racing background endofinput like motor combat player compete competitor shoot cover endofinput bit style platform player reach end level bos fight player know mechanic bos fight expertly move around arena dodge attack bos damage bos whenever possible endofinput fun like techno felt quite similar style make feel like stand balcony club watch debauchery occur endofinput pac man arcade endofinput thought tetri initially pac man bring thought experience arcade bowl alley endofinput retro bit goal destroy large alien mothership bitcrushed explosion sound damage bos endofinput group nerdy coder think hard try create crack code work laptop endofinput imagine shape like rectangle square tetri fall total darkness shape colour really stand darkness colour pink green blue endofinput pac man space invader arcade tear rip endofinput imagine character go maze felt techno high paced like something go timer run complete mission endofinput totally see hear felt like mario cart endofinput sound retro style action genre type sound imagined lot different retro title enjoy past fun kind also imagine amalgamation retro title like cool mash bring mind bit type ex endofinput imagine animated race car endofinput believe hear old point shoot incoming object endofinput arcade screen like pac man spaceship shooter endofinput make think fast pace something racing futuristic level house beat give really cool energetic vibe like move quick escape opponent endofinput picture old platform middle fight run monster endofinput space invader also people dance endofinput get feeling retro maybe something like mario sonic collect coin battle enemy endofinput 
54,videogame,Ele,Ele_MED_19,VIDEOGAME-Ele_MED_19,VID_Ele,think memorial dark beat begin begin get upbeat make think optimistic thought endofinput short minute episode start soundtrack come mind endofinput sound like cutscene show main character live everyday life leave covert mission nice flat drink wine relax endofinput remind sex scene cruel intention main character much emotion scene intimate endofinput imagine old man medium length grey hair glass picture cafe diner hot drink steam come ponder something serious intent image scene zoom show window wider shot city look like gotham new york type city display also rain dark endofinput character decide change way negative positive sound somewhat motivational endofinput first start first thing come mind slow depress character die bass kick throw mind shift towards two people hang use drown conversation endofinput beginning adventure everyone gather together start journey endofinput sound make thought love partner endofinput first percussion kick remind ambient like fallout minecraft kick remind like hexic endofinput thought start endofinput imagine walk forest night time first crackle fire nearby pace pick imagine walk purpose admire night sky endofinput image short add olympics show multiple quick different athlete different sport environment partake endofinput picture guy struggle prepare physical challenge embark endofinput seem like end credit make player seem sad probably due end tragic sad sad conclusion story endofinput think one disk minecraft endofinput person slowly get get ready battle lose life later part beat start get slowly walking towards exit enter battle endofinput picture random rpg endofinput suddenly remind type popular heard time junior high high school hear television america get talent voice endofinput give image almost like walk forest among tree raining endofinput imagine tranquil landscape arctic suddenly polar bear appear clap stomp along endofinput imagine listen street perform middle street endofinput imagine girl calmly guy come bang next maybe try disturb practice sound really match well slow sad endofinput sound maybe like mourn also pump character go endofinput maybe cutscene character really go thing lose hope find endofinput love beat hit differently endofinput minecraft small child friend endofinput first think sad scene beat start remind beach chill cocktail sun endofinput home page whilst navigate endofinput imagine atmospheric environment maybe base desolate city head take place big cinematic event endofinput sound like something youd hear red dead redemption endofinput imagine rihanna perform endofinput 
55,videogame,Ele,Ele_MED_20,VIDEOGAME-Ele_MED_20,VID_Ele,see loading screen anime girl sit seat window knee chest cozy also futuristic outside window seem rain cityscape seem high ground cloud block view downwards endofinput felt spacey chill vibe endofinput give nostalgic feel cousin afternoon summer endofinput weird alien vibe kind imagine surface planet nothing endofinput sound like background use especially character conversation endofinput remind cinema advert start kind slow like endofinput two participant endofinput phone background come start endofinput imagine table spa retreat get massage endofinput since say remind water level maybe deep underwater safe lonely bit moody also gentle feel like someone walk contemplate also work deep space feel much like water endofinput transition endofinput felt relaxed ease endofinput imagine watch nature documentary specifically ocean see fish swim around overall vibe serene calm either ocean theme main menu endofinput calm spa like bag pipe west indian style endofinput remind reverberate echo like background sound find artist bone like klebold endofinput find picture scenes character environment fit theme endofinput remind old smartphone endofinput imagine menu home screen gaming console remind elevator typically heard main menu endofinput football select player adjust setting endofinput sound like trance endofinput honestly bring sad emotion imagine distant scene lonely endofinput think scene main character receive revelation shock make question world view scene imagine tell benevolent woman truth situation endofinput sound like menu set cyberpunk world imagine blue hue endofinput remind sound machine tester walmart use press button icon hear sound remind one water droplet hit water photo capture hit ripple effect endofinput felt like transition volume slow pace probably contribute endofinput relaxing someone use wind get rest nap go sleep endofinput 
56,videogame,Jaz,Jaz_LOW_19,VIDEOGAME-Jaz_LOW_19,VID_Jaz,sound like like something monster inc endofinput celebrate friend party endofinput almost like two separate two theyd fit jrpg like persona one easily nintendo menu endofinput first thought mario bros reboot beginning sound strongly like speed yet pitch series endofinput somewhat relate childhood use friend endofinput make tap feetlike literally tap foot move body endofinput picture scene dinner set significant musical artiste background entertain audience endofinput sound like car racing endofinput phone race scene endofinput first part instantly start imagine super mario underground theme go tube go underground however slightly different however start progress start feel though second funky tune relate sims imagine family sims happy jolly endofinput mario sound like theme bowser castle wrong scary also fun jazzy want say mushroom run around endofinput mario related console endofinput make feel like paris middle day eat sandwich cafe hear live central park endofinput main menu character customization menu mario kart endofinput man woman arrive dance event dance floor already fill dancer endofinput remind mario super bros wii mario bowser castle chase fireball endofinput tiptoe stair stealth endofinput salsa event endofinput lot hear along context prompt naturally start imagine type suit part inspire past find imagine boss battle jrpg first since sound dramatic edge danger action jazzy part kick felt might better suit mini perhaps town area explore talk npcs get info endofinput imagine animated pinocchio chase police city endofinput thought super mario bros endofinput cat mouse type cartoon like tom jerry endofinput hip make picture stylish level main character move colorful street dance around endofinput sound like start funky level maybe race track like mario kart endofinput beginning thought spider chase sound like type hear anime endofinput think together friend endofinput give feeling character go restaurant diner long adventure endofinput 
57,videogame,Jaz,Jaz_LOW_21,VIDEOGAME-Jaz_LOW_21,VID_Jaz,maybe cocktail sipping cocktail relaxing time endofinput remind goofy old cartoon make think looney toon endofinput think elevator sound like enjoy much endofinput instantly chuckle brother come tor mind cat cafe white cat everywhere light hearted cheery vibe endofinput sound like phone ringtone alarm child toy sound endofinput sound draw attention time around niece much love spend time screen watch kid entertainment endofinput joyful remind childhood computer endofinput dancer flapper club glittery light musician fun double bass endofinput immediately make think hotel lobby like upbeat peppy tone especially morning start day good mood endofinput grandparent room use lot sample track sound similar one track keep pretend young time endofinput kid tablet ipad endofinput imagine watch cartoon kid show son endofinput huh bit like elevator upbeat remind lounge lobby reception area maybe building activity go maybe casino people walk floor get next destination maybe shop ticket exchange counter endofinput mime skit almost like silent comedy laurel hardy type idea endofinput remind cook nintendo sister young specifically car driving way france endofinput imagine elevator likely scrolling phone check something else person wait elevator reach destination endofinput supermarket know endofinput remind spongebob squarepants either playstation first xbox console early seem like exactly kind whimsical lighthearted might one mission say certainty ever hear particular endofinput think imagine scene unfamiliar unique sound endofinput want imagine type sound use enjoyable endofinput sound like interactive kid tv show morning probably imagine two young sibling remember listening similar sound every day endofinput remind watch favourite cartoon father house endofinput imagine puzzle solve office setting character navigate cubicle desk fan ball paper floor coworkers head poke cubicle etc endofinput sound like childish like one talk tom mean young age group endofinput imagine scene watch cartoon sound lot like scene tom jerry endofinput think see nintendo either complete puzzle maybe complete section sneaky see colourful environment fun look character like mario endofinput sound like stop browse shop new item remind mall map mario party jamboree endofinput fast paced upbeat fit perfectly endofinput family friendly sound similar something hear cooking bake youtube endofinput 
58,videogame,Jaz,Jaz_MED_02,VIDEOGAME-Jaz_MED_02,VID_Jaz,slow like make think holiday season make think couple sit close warm fire star make think family together cozy sweater enjoy others company endofinput choir church pastor start preach endofinput corner dim light everyone dress like flapper era people engage quiet conversation around every corner endofinput make think meet joe black make think specifically scene brad pitt character die talk death brad pitt almost look like want take endofinput especially context imagine early la noir follow type detective old scene remind introduction character smoke drive open top chevy endofinput club two people secluded table stare lovingly endofinput feel like may fast paced decide scene slow pace bit endofinput soon start thought classical set early first come mind mafia set love listen old tune radio soothing drive around listen hour endofinput thought live start od slow trumpet sound endofinput imagine couple elegant formal wear dance ballroom surround couple dance look others eye endofinput reminds people old classical scene cafe endofinput imagine quiet moment character walk nighttime street city kind lit streetlight endofinput remind lisa simpson simpson episode endofinput think man suit hat smoke cigar alone big city raining look bit sad endofinput make think old man endofinput imagine enter new high class location possibly downtown area high level professional mob boss covert blend endofinput sound like enter specific store think cafe leblanc persona endofinput another chill chill cantina endofinput black white scene noir style people dress early era smoking drinking endofinput make think detective crime well like la noir black white style detective hat mystery solve reminds puzzle endofinput remind scene final fantasy remake rebirth scene cloud tifa seventh heaven two banter slight flirtiness hint endofinput give calm effect something like listen make reminisce time coffee shop id drink read favourite book endofinput imagine smoke fill bugsy malone vibe endofinput scene la la land venue listen endofinput imagine jessica rabbit dance stage like dim smoky endofinput take imagination wedding recently attend good endofinput pretty vague kind remind type protagonist love interest sort intimate talk endofinput sound like hub area rest area sort typically usually place player rest endofinput think cafe think sort may come maybe cutscene sure endofinput country endofinput remind dim light restaurant people eat drinking small stage endofinput old charity shop antique historic place centre walk round explore history endofinput weirdly remind titanic something theyd live whilst rich people dance endofinput imagine festival old men stage endofinput 
59,videogame,Jaz,Jaz_MED_07,VIDEOGAME-Jaz_MED_07,VID_Jaz,sound like anything maybe end credit something sound like something sad emotional youd hear make reflect life drink alone endofinput fit imagine make imagine character walk high end club specifically new york city fit slow move endofinput imagine self old school slow dance friend sip glass wine endofinput classic lounge prohibition era speakeasy something like scene youd see old show centering private eye endofinput imagine scene playable character look window evening watch rain fall inner monolog endofinput id say relax associate endofinput usual theme puzzle although come feature scene two people dance endofinput wife emily red dress love dress valentine gift give two year ago wear day sat picture still head watch beginning endofinput imagine dinner fancy restaurant background endofinput watch romantic endofinput give thought one scene gta san andrea endofinput work home chore garden endofinput tune offer relaxing experience endofinput pause menu casual endofinput sound like classic soft cool mostly classy restaurant endofinput imagine restaurant scene specifically romantic date dimly lit top quality restaurant endofinput felt like restaurant maybe cooking like cook mama papa pizzeria quite relaxing cooking seem endofinput christmas sit round warm fire cold snowy winter night wait santa arrive endofinput detective strolling around disguise look clue endofinput imagine man go date woman fancy restaurant pull chair sit feel smite shes wear slim red dress hair black suit finish tie laugh eat hold others hand decide propose endofinput make imagine drive somewhere need decompress car beat make feel ease energetic endofinput rb soft country club sort aesthetic nothing major people pop maybe attend another event main event conference tennis sport event award ceremony passing background type still enjoyable luxurious endofinput reminds calm moment endofinput soft sound make feel calm imagine sitting calm lake sunset endofinput imagine fancy restaurant newly wed couple sit across eat drinking talk endofinput people relax club people watch perform endofinput lounge champagne gold quiet relaxing endofinput couple date live performance background endofinput imagine inside club everything else dark theres spotlight player endofinput imagine posh restaurant date endofinput smokey around christmas time eye wide shut vibe think hear sleigh bell noise background endofinput dimly lit fill people drink alone endofinput think like cafe scene endofinput immediately image dimly lit sort small intimate stage front small table two seat orange lit lamp people quietly converse whiskey ice musician stage endofinput picture love romantic scene cut screen storytelling endofinput 
60,videogame,Met,Met_LOW_09,VIDEOGAME-Met_LOW_09,VID_Met,think hero friend friend garage make nostalgic junior high day everything easy bill spent time friend dumb thing endofinput start epic bos fight bos reveal start hunt main character endofinput think avenged sevenfold think crowd head bang imagine light flash around fire endofinput felt like old wwe early like main menu cut famous real wwe event endofinput sound like difficult level seem like challenge time sound endofinput end race fight scene victor celebrate endofinput think felt like alarm sound endofinput remind one good friend use listen sound little hard vocal endofinput thought especially start musician start enter stage endofinput imagine build fight scene main protagonist stand dirt track outside bikers ready fight bikers slowly leave building look menacing endofinput imagine near final bos important part mostly setting tense endofinput imagine boss battle type scenario especially typically hear line dark gritty setting possibly flame high action atmosphere endofinput imagine festival grunge someone dress punk outfit endofinput think stage lot energy perform intensely crowd hype jump endofinput make imagine console shooting run towards flame endofinput imagine enter type war zone super soldier show intense scene mean get hype endofinput definitively boss fight see big grendel type thing endofinput average fight scene n roll album empty room endofinput sound straight like doom doomslayer ready rip tear demonic horde enemy endofinput make think main character kill zombie bad creature remind fight evil get kill shoot endofinput make imagine little bit devil may cry series feeling mixed attack bos combo skill basic attack get attack stylistic movement weave boss attack endofinput evoke negative emotion remind thriller horror cause lot tension past endofinput sound exactly like hard version dr theme tune imagined peter capaldis credit endofinput stage heavy endofinput imagine front row headbanging mosh pit form close behind vocalist scream endofinput michael jackson endofinput imagine action scene star attack endofinput imagine mini bos like face main bos one strong one beat challenge main bos endofinput thought baby really know though fairly sure one endofinput imagine heavy people head bang go bit mad endofinput navigate fighting survival hunt people people hunt endofinput imagine specific scene see use introduction title sequence sure kind imagine credit roll endofinput sound like something listen call duty zombie endofinput imagine wrestling show endofinput 
61,videogame,Met,Met_LOW_14,VIDEOGAME-Met_LOW_14,VID_Met,think scene pokemon maybe battle maybe episode wouldve watch year ago endofinput see big futuristic bos well arm character flit around dodge slam sword attack whilst manage get attack bos slam sword character run along take bos endofinput enjoy seem mashup genre endofinput immediately imagine scenario police chase race get get away complete mission endofinput sound like use kid endofinput sound remind scene gta v driving mission deliver shady package endofinput quick flash ninja running across flat rooftop cloudy daylight endofinput easy one like castle castlevania remind retro sure like old side scroller endofinput take eventually start imagine retro bit battle scene enemys face pop say text like youll never defeat endofinput wed ceremony two couple endofinput sound background action endofinput imagine watch people run bad guy endofinput yeah make think bos feel like actively fight formidable foe tough fight lot energy endofinput sound like dragonforce black veil bride track hear earlier remind young use listen kind endofinput clearly visualize bos track final fantasy bos secret bos uncover player epic climax sort fight challenging defining feature fight fanbase endofinput remind side scroller include super nintendo entertainment system feature power ranger endofinput make feel energy suspense mission mission complete suspense upbeat action feeling endofinput imagine final scene character race gravity defy track try escape villain cartoonish futuristic era endofinput likely change set mostly likely car endofinput reminds endofinput heard endofinput immediately think boss specifically final bos scene imagine something like persona final bos fight massive creature top building imagine turn base system wait pick next move really clearly imagine party wait one side face monster endofinput sound like soundtrack retro style specifically bos fight another action pack scenario endofinput give anxiety coconut mall mario kart give start stress long listen put finger directly endofinput sound like also endofinput sound like background role action scene mission endofinput 
