,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,textMIMC_lvl1b
51,videogame,80s,80s_MED_13,VIDEOGAME-80s_MED_13,VID_80s,i thought about a 90s disney it gave me those 90s vibes it reminded me of when i was a kid and when i watch these with my big sister endofinput after i completed the stage any button i press on the controller it makes the sounds i kept hearing endofinput a relaxing beach scene clear blue water very sunny and sandy beaches theres no one there just a very tranquil place endofinput the beginning of the made me think of a final fantasy just going on an adventure but then i got confused when it turned into some kind of rb endofinput even though i can not recall this it gave me great feelings of nostalgia my nintendo 64 when i was younger to me i visualised some type of racing that is set on a beach this is the introduction for the menu screen an it features cool characters that look like they came straight from miami vice or surf culture the cars were sporty and fast endofinput vintage scene from with fairy characters endofinput this most certainly sounds like its from a i imagine it is from the main menu of the where the user can select the mode they want to endofinput the start of a you just click on the initial prompt and now you are at the beginning of the endofinput the sound was really interesting and made me feel good endofinput very 90s clouds ambient greenery there are several vibes i get from this sample many interpretations i thought of those all at different parts endofinput the thoughts of a especially when you are winning or when a is about to start endofinput i imagined a fantasy like labyrinth with mysterious creatures in the scene beautiful scenery and a character going on a journey to discover the mysterious land but also themselves endofinput i imagined more of a nintendo like zelda or something made by them and it be either the title page or near the start of the endofinput i imagine myself and my brother sitting down to a in the evening after school or on the weekend endofinput i imagined a big beautiful river with a lot of magical creatures hanging around and swimming inside the river endofinput it made me think of when i was younger the is soft and floaty endofinput this is probably played after the player has died this is calming with a screen saying continue in bold with a little light flying around maybe to symbolise the players life flying away if it does not agree to continue endofinput this is absolutely title screen of some sort endofinput i see this being used in a 2nd of recent memory then i also picture a from the 1980s very soulful endofinput it made me think of the back in the older times which have you do the most basic tasks it was very peaceful and i want to lay down on grass and chill and think of better things in life endofinput i thought about michael jackson him on the stage spotlights on him the choir is on the side singing alongside with him crowds of fans on the seats waving their hands and cheering the is at the back endofinput this typically reminds me of the old 80s retro so i start thinking about from that generation endofinput i did not have a specific image but i was thinking generically of a and the little clicks in the of something being collected endofinput i imagined a world similar to that in winx club and there were little creatures with wings flying around smiling and laughing with each others the world is colorful and full of candy endofinput it took me back to church choir imagined myself listening to church with congregation endofinput it sounded very familiar only until the voices came in then it stopped sounding familiar at first it sounded like the starting screen for a console when it turns on then when the water drops sort of sound happened it reminded me of a i have heard before i do not know which one but something nostalgic endofinput at first thought it sounded like a sega perhaps racing or sonic endofinput until the vocals came in i though it might be from a nintendo like mario kart but then again maybe the is too calm for that but the vocals confused me a bit endofinput the is heart warming endofinput on my nintendo wii when i was about 6 years old endofinput this sounded like from a kids the introduction of it when its on the home screen endofinput was very calm and relaxing reminded me of a place such as a library or dentist where it is very calming endofinput i imagined this in a when you have reached an ethereal kind of location that you have been waiting to get to for ages i imagined sparkles in the endofinput 
52,videogame,Ele,Ele_LOW_09,VIDEOGAME-Ele_LOW_09,VID_Ele,very charged sounds like a i have heard before in an advert about you not steal a blank feels like its telling you something feels important or like you need to be paying attention endofinput gave much more upbeat energy imagining a car racing through the streets at night with neon lights around or a high speed chase endofinput reminds me of an introduction on gta back when i had an xbox i imagined turning it on and going on gta while waiting for the whole to load and hearing this in the background endofinput dimly lit dance hall bright flashing led lights a dj hyping the people up in the crowd almost a rave air about it endofinput first i imagined a space where you fly around in a space ship and then i imagined watching the aliens in the halo looking out the windows of their spaceship endofinput expect to hear this in an action adventure science fiction endofinput a theme for an adventure endofinput i started trying to remember a lot of action i watched in the past and it made me begin to desire more action i think i watch one tonight endofinput the made me think of driving down a dusty road in the desert at sunset endofinput i imagine its on saturday evening and our favorite show is about to start endofinput i imagine myself fully immersed i a virtual involving combats and adventure endofinput the tune is entertaining endofinput geometry dash thor ragnorok attack on titan nothing came to mind too naturally but that is what it reminded me of endofinput a boss battle with a science fiction tech looking dragon endofinput i imagined a hacker trying his hardest to hack into a company to find out something about one of his friends it gets more and more intense as his screen shows a lot of windows and numbers with him trying his best to figure this code out he finally achieves this endofinput i imagined i was in a battlefield and battle was happening all around me when i was listening to this like the doom endofinput it reminded me heavily of an edm type of drop so for a i was envisioning things like halo or tron legacy but i do not have experience with these so something that follows similar ideas that allows multiplayer shooting or objective based like teams claiming territory but more futuristic 100 futuristic the provides a lot of energy and bounce so aspects of a future generation like advances in technology really add and compliment that effect of the endofinput i was totally moved by the energy of the instrumentals it made me feel like i was in a lively outdoor jumping and moving with the crowd under bright lights endofinput futuristic cities with flying cars futurama esque at sunset endofinput i imagine an intense fight going on against a huge boss that they hadnt seen before endofinput the appears in the fight scenes endofinput a like cyberpunk 2077 the kind of that right before a shoot outfight endofinput rave neon bright fun endofinput a nice with friends endofinput very cool beat very intense and makes you feel like you head is going to pop but in a good way gives the impression that the drop is going to be great as well endofinput formula 1 race the cars are lined up to start the race then as the gets faster the cars start racing endofinput i imagined people running from enemies i imagined the start of a fight scene in i also imagined scenes from action endofinput the transformers came to mind i feel like its the same sound i have heard from the show endofinput it sounded like i was watching an action sequence scene endofinput sounds like its from that where you had to jump over things on iphone geometry dash that is it gunns redownload that now thanks endofinput it sounds like its from a 90s or early 2000s era fighting or shooting and this is the image that came to mind endofinput i see it in a but i also see it in an arcade that offers laser tag endofinput i pictured this as a a racing with the build up to the beat dropping as an introduction to all the characters right before the lights turn green for you to go endofinput 
53,videogame,Ele,Ele_LOW_14,VIDEOGAME-Ele_LOW_14,VID_Ele,me and my friends mario kart while i am trying to win endofinput it sounds like from a 90s or an arcade machine endofinput pac man some annoying from the 80s very irritating a sort of pixelated endofinput i imagined a pixelated combination scroller moving from left to right like paper mario and fighting like mortal kombat endofinput the captures moments of party celebration endofinput alive strong care freemind blowing endofinput i felt hyper and active it was like i was building up energy to go for or achieve something endofinput i envisioned a shooting for two players endofinput a gta and minecraft endofinput i loved this also and thought it was great it reminded me since it is used in a context that it is some kind of old style 8bit or nintendo 64 sort of like really old space invaders even and just other 8bit style that are pixelated nostalgic endofinput i can remember contra the guy with a yellow hair in the endofinput this was funky and engaging i was imagining a where i was running away from someone endofinput i imagined this being played in a car race it really brought the thought of how the cars move so first and navigate as i such endofinput i imagined someone a racing on their system something related to an old racing background endofinput a like motor combat where the player is competing with their competitor shooting each other out and covering themselves endofinput an 8bit style platform the player has reached the end of the level and is now in a boss fight the player knows the mechanics of the boss fight so is expertly moving around the arena dodging the attacks of the boss and damaging the boss whenever possible endofinput this was fun i like techno so this felt quite similar in style it made me feel like i was standing over a balcony of a club watching the debauchery occur endofinput a such as pac man in an arcade endofinput i thought of tetris initially and then pac man it brought up thoughts experiences of arcade in bowling alleys endofinput a retro 8 bit where your goal is to destroy a large alien mothership the bitcrushed explosions being the sound of you damaging the boss endofinput a group of nerdy coders thinking hard and trying to create crack a code they are working on their laptops endofinput i imagined shapes like rectangles squares from the tetris falling down in total darkness the shapes colours really stood out in the darkness the colours were pink green and blue endofinput pac man space invaders arcade tear or rip endofinput i imagined characters going through a maze in a it felt very techno and high paced like something was going down in a or a timer was running out to complete a mission endofinput i totally see hearing this in a it felt like i was mario cart again endofinput the sounded very retro and style with a action genre type sound to it so i imagined lots of different retro titles that i have enjoyed in the past which was fun i kind of also imagined an amalgamation of retro titles so it was like a cool mash up it brought to mind 8bit type ex endofinput i imagined an animated of racing cars endofinput i believe i have heard this in a old where you point and shoot at incoming objects endofinput arcade screens with like pac man and the spaceship shooter endofinput it made me think of a fast paced something with racing or futuristic levels the house beat gives it a really cool energetic vibe like you are moving quick and escaping opponents endofinput i pictured an old platform where you are in the middle of a fight running from monsters endofinput space invaders but also people dancing endofinput i get the feeling of being in a retro maybe something like mario or sonic and collecting coins or battling enemies endofinput 
54,videogame,Ele,Ele_MED_19,VIDEOGAME-Ele_MED_19,VID_Ele,i thought about a memorial because of the dark beat at the beginning it began to get more upbeat so it made me think more optimistic thoughts endofinput those short minutes before the episode starts where they the soundtrack that is what came to mind endofinput sounds like a cutscene showing the main character living their everyday life after they have left a covert mission they are just in a nice flat drinking some wine while relaxing endofinput this reminded me of that sex scene in cruel intentions between the main characters there was so much emotion in the scene and it was very intimate endofinput for this i imagine an older man with medium length grey hair and glasses pictured in a cafe diner with a hot drink with steam coming out pondering something with serious intent i image from this the scene zooms out showing him through the window an a wider shot of the city which looks like a gotham new york type of city is displayed it is also raining and dark endofinput when a character is deciding to change their ways from negative to positive it sounds somewhat motivational endofinput when the first started the first thing that came to my mind was the slow and depressing of a character dying in a once the bass kicked in i was thrown off by that and my mind shifted more towards two people hanging out and the just being used to drown out the conversations they are having endofinput the beginning of an adventure everyone gathered together to start the journey endofinput the sound made me thought of being with my love partner endofinput at first until the percussion other than the kicked in it reminded me of ambient like in fallout or minecraft once it kicked in i was reminded of like hexic endofinput thoughts of when the is about start endofinput i imagined walking through a forest at night time at first with a crackling fire nearby then the pace of the picked up and i imagined myself walking with more purpose and admiring the night sky endofinput i am imaging this to be during a short add about the olympics showing multiple quick different athletes in different sporting environments that they partake in endofinput i picture a guy struggling but preparing himself for the physical challenge he is embarking on endofinput this seemed like it at the end credits of a making the player seem sad that its over probably due to the ending of the being tragic and sad or just being a sad conclusion to the story endofinput i think this is one of the disks in minecraft endofinput a person slowly gets up to get ready for a battle where he lose his life the later parts where the beats start is him getting up and slowly walking towards the exit to enter the battle endofinput i pictured a random an rpg endofinput i am suddenly reminded of the 2010s this type of was popular and i heard it all the time during junior high and high school i can hear it on the television such as americas got talent or the voice endofinput gave me images almost like walking through a forest among the trees when its raining endofinput i imagined a tranquil landscape in the arctic and then suddenly polar bears appear clapping and stomping along to the endofinput imagined myself listening to street who perform in the middle of the street endofinput i imagined a girl calmly the then a guy coming up and banging a next to them maybe trying to disturb her practice the sound of the did not really match well with the slow sad endofinput sounds maybe like mourning but also pumping up character to go on endofinput in a maybe this is the cutscene where the character has really gone through some things and is losing hope until they find it again endofinput i love the the beats are hitting differently endofinput minecraft as a small child with my friends endofinput at first i thought it was a sad scene from a but when the beat started it reminded me of in a beach in a chill out with cocktails and sun endofinput on the home page of a whilst navigating endofinput i imagined an atmospheric environment in a maybe based in a desolate city in my head this of takes place after a big cinematic event in the endofinput sounded like something youd hear in red dead redemption endofinput i imagined rihanna performing this in a endofinput 
55,videogame,Ele,Ele_MED_20,VIDEOGAME-Ele_MED_20,VID_Ele,i see a loading screen for a an anime girl sitting on a seat in the window knees to her chest its cozy but also futuristic outside the window it seems to be raining above a cityscape we seem to be very high above the ground the clouds are blocking the view downwards endofinput i felt a spacey and chill vibe in this endofinput this gave me a nostalgic feel of with cousins in an afternoon during summer endofinput weird alien vibe kind of imagined a surface of a planet with nothing on it endofinput it sounds like a background used in especially when the characters are not having conversations endofinput this reminds me of when i am in the cinema before the adverts start and they kind of slow like this endofinput a between two participants endofinput a phone background that comes when starting the endofinput i imagined being on a table at a spa retreat getting a massage endofinput since it said this reminds me of a water level maybe deep underwater safe but lonely a bit moody but also gentle it feels like for someone to walk and contemplate to it also work for deep space but it feels so much like water to me endofinput transition at a endofinput i felt relaxed and at ease endofinput i am imagining myself watching a nature documentary specifically about the ocean i can see fish swimming around and the overall vibe is serene and calm either that or i am a that is ocean themed and this is the main menu endofinput calming spa like but with bag pipes west indian style endofinput i was reminded of the reverberating echo like background sound found in some by the artist bones like the klebold endofinput i found myself picturing scenes characters or environment that fit the theme endofinput it reminds me of my old smartphone endofinput i imagined a menu home screen on a gaming console in the 2000s the reminded me of the elevator typically heard while on the main menu endofinput in a football when selecting players or adjusting the settings endofinput it sounds like a trance endofinput honestly it brought sad emotions i imagined myself being distant a scene where i was lonely endofinput i was thinking of a scene where the main character receives a revelation that shocks them and makes them question their world view in the scene that i imagined they were being told by a benevolent woman about the truth of their situation endofinput it sounds like the menu for a that is set in a cyberpunk world i imagine the itself to be very blue hued endofinput reminded me of the sound machine testers walmart used to have where you press button icons and then hear a sound it reminded me of one that have a water droplet hitting the water but the photo captured it hitting with the ripple effects endofinput felt like the transition between at a the volume and slow pace probably contributed to this endofinput a relaxing where someone uses it to wind down and get some rest by napping or going to sleep endofinput 
56,videogame,Jaz,Jaz_LOW_19,VIDEOGAME-Jaz_LOW_19,VID_Jaz,sounds like like something from monsters inc endofinput celebrating with friends at a party endofinput its almost like two separate of but as two theyd fit into a jrpg like persona or as one it easily be some nintendo menu endofinput at first i thought of a mario bros reboot because the beginning sounded strongly like a sped up yet pitched down from the series endofinput the somewhat relates to a childhood i used to with friends endofinput it made me tap my feetlike i was literally tapping ma feet and moving my body endofinput i pictured the scene to be a dinner setting with a significant other while the musical artistes played their in the background to entertain the audience endofinput it sounds like the from a car racing endofinput a on my phone with a racing scene endofinput in the first part of the i instantly started imagining super mario and the underground theme when you go down a tube and go into the underground however it is played on so slightly different however as the started to progress i started to feel as though the second more funky tunes were related to sims i imagine as a family in sims it is all happy and jolly endofinput mario this sounds like the theme for bowser castle but i be wrong its scary but also fun and jazzy i want to say there are some mushrooms running around too endofinput a mario related on a console endofinput it made me feel like i was in paris during the middle of the day eating a sandwich at a cafe and hearing a live or central park endofinput i am in a main menu character customization menu for a mario kart endofinput a man and women arriving at a dance event the dance floor is already filled with dancers endofinput this reminded me of the mario super bros on the wii and i am as mario in bowser castle and i am being chased by him and his fireballs endofinput tiptoes stairs stealth endofinput a salsa event endofinput i a lot of so when i heard this along with the context prompt i naturally started to imagine what type of it suit and what part of the inspired by i have played in the past i found myself imagining a boss battle in a jrpg at first since it sounded dramatic with an edge of danger and action but once the more jazzy part kicked in i felt it might better suit a mini or perhaps a in a town area you can explore and talk to npcs in to get info endofinput i imagined a of an animated pinocchio being chased by a police in a city with endofinput i thought of super mario bros in the endofinput a cat and mouse type of cartoon like tom and jerry endofinput the hip made me picture a stylish level the main character moving through colorful streets dancing around endofinput sounded like the start to a funky level in a maybe a racing track like mario kart endofinput at the beginning i thought of a spider chasing me sounds like the type of you hear in an anime endofinput i thought about together with my friends endofinput this gave me the feeling of my character in a going to a or restaurant or diner after a long adventure endofinput 
57,videogame,Jaz,Jaz_LOW_21,VIDEOGAME-Jaz_LOW_21,VID_Jaz,in a again or maybe just a cocktail sipping cocktails and having a relaxing time endofinput the reminds me of goofy old cartoons and makes me think of the looney toons endofinput i think this is what elevator should be and sound like i enjoyed this very much endofinput instantly the chuckle brothers came tor mind and then a cat cafe which is white and has cats everywhere light hearted cheery vibe endofinput sounds more like a phone ringtone alarm or children toy sound endofinput the sounds draws my attention to the time i was around my niece and how much they love spending time on screen watching kids entertainment endofinput it was very joyful and reminded me of childhood computer endofinput 1920s dancers flappers in a club glittery lights and a musician having fun on the double bass endofinput immediately makes me think of hotel lobby it was like that upbeat peppy tone especially played in the morning to start your day in a good mood endofinput my grandparents room they used to have a that had lots of sample tracks and this sounded so similar to one of the tracks i kept pretending to i have been very young at the time endofinput a kid a on his tablet or ipad endofinput i imagined watching a cartoon or kids show with my son endofinput huh its a bit like elevator but too upbeat for that reminds me of a lounge or lobby or reception area maybe for a building with activities going on maybe a casino and people are walking the floors to get to their next destination maybe the shop or ticket exchange counter endofinput mime skit almost like silent comedy laurel and hardy type idea endofinput this reminds me of cooking on the nintendo ds with my sister when we were younger specifically in the car driving on the way to france endofinput i imagined myself in an elevator while this is i am most likely scrolling on my phone or checking on something else on my person while waiting for the elevator to reach my destination endofinput a supermarket but i do not know why endofinput this reminded me of a spongebob squarepants that i either played on the playstation 1 or on the very first xbox console in the early 2000s it seemed like exactly the kind of whimsical lighthearted that might have played during one of those missions but i can not say with certainty if i have ever heard this particular before endofinput i think i imagined some scenes during this because it was unfamiliar and had a unique sound endofinput i wanted to imagine the type of this sound be used in and how enjoyable it be endofinput this sounds like an interactive kids tv show in the morning i probably imagined this because i have two younger siblings and remember listening to similar sounds every day endofinput it reminds me watching my favourite cartoon at my fathers house endofinput i imagined a puzzle solving in an office setting where the character is navigating between cubicles there are desk fans balled up of paper on the floor coworkers heads poking out of their cubicles etc endofinput sound like a very childish like those ones for talking tom which are only meant for young age groups endofinput i imagined scenes from watching a cartoon it did sound a lot like a scene from tom and jerry endofinput i was thinking i see this being played in a nintendo where you either are completing a puzzle or maybe are completing a section where you have to be sneaky i see this being played in a colourful environment with fun looking characters like mario endofinput it sounded like that in a when you stop to browse through the in shop for new items it reminded me of the mall map in mario party jamboree endofinput fast paced upbeat fits perfectly for a endofinput very family friendly sounds similar to something you hear on a cooking or baking on youtube endofinput 
58,videogame,Jaz,Jaz_MED_02,VIDEOGAME-Jaz_MED_02,VID_Jaz,slow like this makes me think about the holiday season it makes me think of a couple sitting close to a warm fire and staring into it it makes me think of family being together in cozy sweaters and enjoying each others company endofinput choir in a church just before the pastor starts preaching endofinput a with a in the corner dim lighting everyone is dressed like they are from the flapper era and there are people engaged in quiet conversation around every corner of the endofinput this made me think of the meet joe black made me think specifically of the scene where brad pitt and the character that is about to die are talking about his death and brad pitt almost looking like he does not want to take him endofinput for me especially in the context of a i imagined an early 1900s such as la noir following some type of detective or old scene it reminds me of an introduction from that in which the character be smoking and driving an open top chevy endofinput a club two people at a secluded table stare at each other lovingly endofinput this feels like a which may be a fast paced but decided to have a scene that is slow paced for a bit endofinput as soon as the started i thought of a classical set in the early 1900s the first that came to mind was mafia that is set in the 1920s and i loved listening to the old tunes on the radio that is very soothing i drive around listening to it for hours endofinput the thoughts i had was live on a where the has started because od the slow trumpet sounds endofinput i imagined a couple in elegant formal wear dancing in a ballroom surrounded by other couples dancing but looking only into each others eyes endofinput reminds me of some people in an old classical scene in a cafe endofinput i imagined a quieter moment of a where a character is walking through the nighttime streets of a city of some kind lit by streetlights endofinput it reminded me of lisa simpson and when she the in the simpsons in a few episodes endofinput i think of a man in a suit and hat smoking a cigar alone in a big city its raining and he looks a bit sad endofinput it makes me think of an old man in a endofinput i imagine in the you have just entered a new high class location possibly in the downtown area this is where all the high leveled professional mob bosses are so you have to be covert and blend in endofinput if for a this sounds like that when entering a specific store think cafe leblanc from persona 5 endofinput another chill or chill cantina endofinput a black and white scene in a noir style the people are dressed from that early 1900s era smoking and drinking at a endofinput made me think of detective and crime as well as like la noir black and white 50s style with detectives with hats and mysteries you have to solve reminds me of puzzle endofinput i am reminded of a scene in final fantasy 7 remake and rebirth there was a scene where it is just cloud and tifa at seventh heaven and it is just those two bantering with slight flirtiness hinted endofinput it gave me a calming effect because is something i like to listen to makes me reminisce about my time in a coffee shop where id drink and read my favourite book endofinput i imagine a smoke filled in the 1920s very bugsy malone vibes endofinput the scene from la la land the when they are in a venue listening to the endofinput i imagined jessica rabbit dancing on stage like she does in the in a dim smoky endofinput this took my imaginations to a wedding i have recently attended with good endofinput it was pretty vague but it kind of reminded me the type of that while the protagonist and the love interest are having some sort of intimate talk endofinput sound like its for a hub area or resting area of sort typically usually a place where the player can rest endofinput i thought about cafe because its then i thought about what sort of this may come up in maybe a cutscene i am not sure endofinput country endofinput this reminded me of a dim lit restaurant with people eating and drinking and the on a small stage endofinput being in an old charity shop or antiques historic place centre walking round exploring the history endofinput weirdly this reminded me of the titanic as if this is something theyd be live whilst rich people are dancing endofinput i imagined a festival and old men on stage their endofinput 
59,videogame,Jaz,Jaz_MED_07,VIDEOGAME-Jaz_MED_07,VID_Jaz,it did not sound like a if anything maybe the end credits or something again sounded like something sad or emotional youd hear being played in a makes you reflect on your life while having a drink alone endofinput does not fit with what i imagine for a but does make me imagine a character walking into a high end or club specifically in new york city fit with a more slow moving endofinput i imagined my self in an old school having a slow dance with a friend while sipping on a glass of wine endofinput classic lounge prohibition era speakeasy or something like that a scene youd see in some older show or centering on a private eye endofinput i imagined a scene out of a with the playable character looking out the window in the evening watching the rain falling down and having an inner monolog endofinput id say this was relaxing but i not associate it with endofinput usual theme for puzzle although it came feature a scene where two people are dancing at a endofinput my wife emily in her red dress her i love it when she the the dress was a valentine gift i gave her two years ago she wore it that day and sat to her the picture is still in my head i watched her from the beginning endofinput i imagined myself having dinner in a fancy restaurant with the in the background endofinput i am watching a romantic from the 90s and this is endofinput it gave the thought of one of the scenes in gta san andrea endofinput i myself working on my home chore or in the garden endofinput this tune offers a relaxing experience endofinput pause menu in a casual endofinput sounds more like some classic soft and cool mostly played in classy restaurants endofinput i was imagining a restaurant scene in a specifically a romantic date in a dimly lit but top quality restaurant endofinput i felt like i was in a restaurant maybe a cooking like cooking mama or papas pizzeria quite a relaxing cooking it seemed endofinput christmas sitting round a warm fire on a cold snowy winters night waiting for santa to arrive endofinput a detective strolling around in disguise while looking for clues endofinput i imagined a man going on a date with her woman to a fancy restaurant him pulling her chair out for her to sit down she feels smitten by him shes wearing a slim red dress with her hair up and him a black suit finished off with a tie they laugh and eat hold each others hand and he decides to propose endofinput this makes me imagine i am about to drive somewhere or need to decompress in my car with just beats it makes me feel at ease but energetic endofinput rb soft in a country club sort of aesthetic nothing too major people popping in and out maybe attending for another event this is not the main event be a conference or tennis or other sport event or awards ceremony this is the passing background type of but still enjoyable and luxurious endofinput reminds me of my calm moments endofinput the soft sounds made me feel calm and imagine sitting by a calm lake at sunset endofinput i imagine this at a fancy restaurant and a newly wedded couple are sitting across from each other eating drinking and talking endofinput people are relaxing at the club people are watching the perform endofinput in a lounge champagne gold quiet relaxing endofinput a couple having a date with live performance in the background endofinput i imagined the inside of a club where everything else is dark and theres a spotlight on the player endofinput i imagined myself in a posh restaurant on a date endofinput smokey around christmas time had an eyes wide shut vibe to it and thought i hear some sleigh bell noises in the background endofinput a dimly lit filled with people drinking alone endofinput i think this be in a like in a cafe scene endofinput immediately i imaged a dimly lit of sorts with a small intimate stage at the front small tables with two seats an orange lit lamp on each once people quietly conversing over whiskeys on ice while a of musicians played on stage endofinput i picture this on a love romantic scene on a cut screen for storytelling endofinput 
60,videogame,Met,Met_LOW_09,VIDEOGAME-Met_LOW_09,VID_Met,i thought about hero with friends in my friends garage this made me nostalgic to my junior high days where everything was easy there were no bills and i just spent time with friends doing dumb things endofinput the that starts just before an epic boss fight and the boss is revealed and starts hunting down the main character endofinput i thought about an avenged sevenfold i thought about being in the crowd and just head banging to their i imagined how the lights were flashing all around me and some fire endofinput to me this felt like the old wwe 2015 and earlier where they have like this on the main menu and cut from famous from real wwe events endofinput sounds like it is from a difficult level of a it seems like challenging times sounds endofinput end of a race of fight scene when the victor is celebrating the win endofinput i thought and felt like being alarmed by the sound endofinput this reminded me of the one of my good friends used to listen too sounded a little too hard to be with the vocal there endofinput thoughts of a especially at the start where the musician is starting or entering the stage endofinput i imagined it as the build up to a fight scene with the main protagonist standing on a dirt track outside a bikers ready to fight as the bikers slowly leave the building looking menacing endofinput i imagine this to be near a final boss or an important part in the mostly when the setting is at its most tense endofinput i imagined a boss battle type scenario especially because of the typically heard in line it be in a dark and gritty setting possibly with flames and a high action atmosphere endofinput i imagine it being played at a festival for grunge with someone dressed up in a punk outfit endofinput i think of a on stage with a lot of energy performing very intensely with the crowd being very hyped and jumping up and down endofinput it made me imagine my console a shooting and running towards flames in the endofinput i imagined that i was entering a type of war zone as a super soldier the was there to show me how intense the scene was and was meant to get me hyped up endofinput definitively boss fight i see a big grendel type thing endofinput an average fight scene in a or a n roll album in an empty room endofinput it sounds straight from a like doom the doomslayer is ready to rip and tear into the demonic horde of enemies endofinput made me think of where you as main character and kill zombies or other bad creatures reminds me of fighting evil and getting most kills in shooting endofinput the made me imagine a little bit of the of devil may cry series it had the feeling of mixed and where you attack the boss with your combo skills and basic attack you get to attack in stylistic movements and weaving through the bosss attacks endofinput this evoked negative emotions on me as it reminded me of those thriller horror which caused me a lot of tension in the past endofinput that sounded exactly like a hard version of the dr who theme tune so i imagined peter capaldis credits endofinput a on a stage more of a heavy endofinput i imagined myself being front row at a headbanging there was a mosh pit that formed close behind me when the vocalist screamed endofinput michael jackson endofinput i imagined a action scene when the star is about to attack endofinput i imagined more mini boss like before you face the main boss this is one of the stronger ones you have to beat before you can challenge the main boss endofinput i thought of the baby because that is the only i really know though i am fairly sure this is not one of their endofinput i imagine this at a heavy with people head banging and going a bit mad endofinput navigating through a fighting survival hunting people and people hunting me endofinput i imagined not a specific scene but i see this of being used as the introduction title sequence for a i am not sure what kind of but i imagine the credits rolling endofinput this sounded like something that i listen to when call of duty zombies endofinput i imagined a wrestling show endofinput 
61,videogame,Met,Met_LOW_14,VIDEOGAME-Met_LOW_14,VID_Met,i was thinking of a scene from pokemon maybe in a battle maybe from an episode i wouldve watched 15 to 20 years ago endofinput i can see a big futuristic boss with a well armed character who is flitting around dodging slamming sword attacks whilst managing to get in a few attacks themselves the boss slams down his sword and the character runs up along it to take down the boss endofinput i enjoyed what it seemed to be was a mashup of genres endofinput i immediately imagine a scenario of a with a police chase during racing and you have got to get away and complete the mission endofinput sounds like that can be used in kids endofinput the sound reminds me a scene in gta v on a driving mission where i was to deliver some shady package endofinput a quick flash of a ninja running across flat rooftops in cloudy daylight endofinput easy this one was like castle castlevania reminds me of retro gaming for sure like a old side scroller endofinput it took a while but eventually i started imagining a retro 8bit battle scene where the enemys face pops up and says some text like youll never defeat me endofinput been played at a wedding ceremony between two couples endofinput sounds a played on a background of an action endofinput i imagined watching an 80s and people were running from the bad guy endofinput yeah this makes me think of boss it feels like you are actively fighting a formidable foe and its a tough fight with a lot of energy endofinput sounded like the dragonforce black veil brides track i heard earlier this reminds me of when i was younger and when i used to listen to this kind of endofinput i can clearly visualize this being a boss track during a final fantasy the boss be a secret boss that is uncovered by the player and is an epic climax of some sort the fight be very challenging and the be a defining feature of the fight for the fanbase endofinput i was reminded of 1990s side scroller including the for the super nintendo entertainment system that featured the power rangers endofinput it makes me feel of energy and suspense that i am on a mission and have a mission to complete there is suspense and upbeat action feeling endofinput i imagined a final scene in a where the character is racing down a gravity defying track trying to escape the villain it was cartoonish and futuristic but more of a 2000s era endofinput most likely when changing the setting for a which mostly is likely to be a car endofinput reminds me of a endofinput heard in a endofinput i immediately thought that this was boss more specifically final boss the scene i imagined was something like persona 3s final boss where you are fighting a massive creature on top of a building i was imagining a turn based system where you are waiting to pick your next move i really clearly imagine your party waiting on one side facing the monster endofinput the sounds like the soundtrack that in a retro styled specifically during a boss fight or another action packed scenario endofinput it gave me the same anxiety coconut mall from mario kart gives me it started stressing me out the longer i listened to it but i can not put my finger directly on why endofinput sounded like but also be endofinput sounds like the background of a role where you are in an action scene and a mission endofinput 
