,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,METdescr_prepLVL2A
42,movie,Jaz,Jaz_MED_02,MOVIE-Jaz_MED_02,MOV_Jaz,think scene christmas two people posh restaurant endofasubhere slow dance scene endofasubhere see stage side curtain slow raise show beautifully dress woman endofasubhere could imagine smokey club enjoy vibe endofasubhere seem like classic gentleman get home work smoke cigar taking hat endofasubhere felt like new york light orange warm room full people really warm vibe almost romantic happy cosy way endofasubhere sound like endofasubhere imagine romantic scene someone love dearly quite place u walk hold hand lot public display affection endofasubhere remind black white young beautiful actress stand turn head gazing someone like endofasubhere sunrise hollywood esque town quiet street orange sky discarded newspaper sheet blow around ground alley endofasubhere thought marilyn monroe black white leaning balcony moonlit sky gaze sigh endofasubhere picture watch romantic best friend also emotional one symbolize either scene love break hearted tragedy endofasubhere seem background trailer endofasubhere imagine woman evening gown hair pull back dance talk low man suit endofasubhere feel like another high class restaurant evening feeling like character ask someone dinner adult professional thing though scene like next step end start romantic relationship transition something noteworthy nice little casual super tense endofasubhere imagine cocktail date girlfriend everyone sit relaxed atmosphere endofasubhere wed moment make feel happy endofasubhere imagine two character slow dancing old timey ball something base character well dress suit expensive dress two character focus ulterior motive spy someone steal object ball brief bit fun see male female sexual undertone partnership usually keep professional dance routine make hard endofasubhere room wife side endofasubhere old hollywood glamour style endofasubhere remind soundtrack bioshock well django reinhardt seem like type django reinhardt could make visualize underwater city rapture listen endofasubhere bring mind specific genre enjoy find picture character endofasubhere remind penguin batman maybe watch batman series sort feature screen endofasubhere make think romantic date listening smooth weekend evening sort vibe endofasubhere imagine walk snowy street new york city christmas time dark cold quiet light decoration hang brick townhouses endofasubhere probably romance endofasubhere sound peaceful endofasubhere imagine wedding endofasubhere picture holiday sound felt familiar use celebrate season always cool sound background even dinner happen endofasubhere could imagine immediately cheesy hallmark woman move back town meet former flame like indicator viewer start get close two reminisce old time sit laugh old use visit endofasubhere picture scene couple share first date nice restaurant couple eat dinner shot capture outside restaurant window endofasubhere someone sidewalk tip bowler hat floor front people stand around watch one throw change hat continue walk endofasubhere sound like fancy restaurant endofasubhere reminds fancy restaurant night time romantic evening background endofasubhere 
43,movie,Jaz,Jaz_MED_07,MOVIE-Jaz_MED_07,MOV_Jaz,sound cosy endofasubhere bedroom study important exam various book open read endofasubhere youd expect hear hero enter villain lounge noir endofasubhere scene speakeasy black white brown filter whose name remember maybe detective drinking hard day endofasubhere think character cafe dim warm yellowish lighting endofasubhere remind fresh start new opportunity endofasubhere make want alonesit lift foot small table relax itbe sip winebeing beach enjoy breeze air move skin endofasubhere felt like calm high end stressful day drink luxury drink enjoy even listen soothe endofasubhere sound like lonely man reflect life endofasubhere watch romantic scene endofasubhere instant thought hear picture guy reason man probably wear suit stylistic fashion know think harder harder scene also think romance scene romance scene might whilst make feel warm happy endofasubhere imagine seat house balcony mind overcome thought endofasubhere imagine pool side dinner date two lover dance meal endofasubhere scene couple romantic session together go dinner date fancy cozy restaurant endofasubhere scene main character fancy restaurant live wear tuxedo see behind main character sit centre frame table really nice look meal front bottle wine ice middle endofasubhere make think general lot couple dance slowly feeling love palpable air endofasubhere romantic first date dinner white table cloth candle dim lighting glass wine endofasubhere imagine old time new york red velvet curtain endofasubhere felt like cafe drinking coffee smoke cigarette endofasubhere imagine man betray close friend suppose finish job get pay thatd end lifestyle man come hq find friend take money hes sol burn bridge endofasubhere couple posh restaurant slow dancing close love endofasubhere imagine laptop work busy coffee shop drink matcha latte people enjoy chat background coffee shop brown green aesthetic endofasubhere kind remind see base new orleans jazzy bluesy endofasubhere smoky room old glam woman dress endofasubhere coachella night endofasubhere imagine restaurant set musician corner suit people eat dinner tap champagne glass together imagine cold glass bourbon ice melting glass endofasubhere imagine men woman slowly enjoy restaurant endofasubhere thought corner high end restaurant couple intimate moment dinner table endofasubhere quiet scene black white live background customer smoke drinking endofasubhere picture scene two people share private moment dimly lit room feel smooth little mysterious almost like hidden tension endofasubhere old sad rainy night scene probably main character look blue endofasubhere noir style beautiful woman smoke cigarette endofasubhere give feeling home heating get ready holiday endofasubhere 
44,movie,Met,Met_LOW_09,MOVIE-Met_LOW_09,MOV_Met,think corp nightclub sheffield saturday night aka bad nightmare grimy absolutely hate endofasubhere thought superhero vocal come mind go blank endofasubhere hero reach breaking point plan kick major butt someone mess wrong person pack bag put clothes medical supply weapon anything may need take big guy leave industrial style apartment get big motorcycle drive endofasubhere sound like track last one seem like mashup endofasubhere imagine woman get wrong get ready go dish revenge endofasubhere remind iron maiden acdc overwhelm loud endofasubhere imagine character run fight conversation endofasubhere sound invokes fear scene action series break bad remind danger endofasubhere remind bit use black ops zombie specifically kino der toten map endofasubhere end credit action dark superhero endofasubhere really remind scene bill ted bogus journey evil version murder good version think remind soundtrack endofasubhere action fight hero villain endofasubhere sound like background cinema endofasubhere imagine people headbanging endofasubhere make think fight scene quite relaxing time emotion evoke endofasubhere imagine outdoors hundred others crowd rowdy energetic perform striking visuals effect endofasubhere watch endofasubhere imagine motorbike scene motorbike move fast pace city endofasubhere sound like something perform rob zombie maybe maylene son disaster think concrete visual reference though endofasubhere want imagine action scene endofasubhere remind favourite endofasubhere make think indiana jones search treasure sound like endofasubhere thought scene involve mostly preparation maybe hunt something endofasubhere imagine running scene endofasubhere  endofasubhere sound picture entrance wwe wrestler pyrotechnic shoot hyped crowd endofasubhere think could imagine use set atmosphere dramatic confrontation main character antagonist feel much like villain primary theme endofasubhere imagine main character dark action get weapon tool ready plot take enemy endofasubhere monster truck box arena skateboard park rollercoaster place endofasubhere fit also something would hear endofasubhere think edgy like devil may cry people scream endofasubhere 
45,movie,Met,Met_LOW_14,MOVIE-Met_LOW_14,MOV_Met,mix thing together sound right mesh well much go sure part would fit sound confuse endofasubhere remind popular jason statham action watch year ago main actor chase bad guy cop endofasubhere someone put backing modern take mega man big fight like modernize rom hack endofasubhere felt envision suspenseful bos fight endofasubhere quite fast uptempo quite enjoyable would expect hear endofasubhere typical action specially scene involve chase sort endofasubhere bring memory thing chaotic mess lose job could think straight back usually hard think could make worry less endofasubhere sound like energetic powerful electric endofasubhere imagine watch tv show show begin endofasubhere fight scene action endofasubhere rhythm tap something surface feeling quite name sad happy alive sync pulse night endofasubhere tune give cinematic experience endofasubhere close scene classic action early mid endofasubhere specifically fighting character selection screen endofasubhere someone someone look like jason momoa probably watch throne recently also occasionally anime scene endofasubhere part lead bos battle take minion keep come endofasubhere imagine intense chase fight scene start slow motion run man catch another man ready throw punch man karate kick slow motion stop fight intensifies speed get faster endofasubhere imagine scene protagonist chase villain endofasubhere felt like wait screen something science fiction robotic something go suggest shoot em police work endofasubhere boss battle old platformer like castlevania quite old endofasubhere give like spy vibe usually occur chase suspenseful scene endofasubhere evil character make plan kill someone cartoon endofasubhere sound like soundtrack tense scene endofasubhere battle cyberpunk vampire set japan endofasubhere could feel also one similar sonic endofasubhere strike described non less sort imagined chase scene sort endofasubhere 
46,movie,Met,Met_MED_19,MOVIE-Met_MED_19,MOV_Met,scene remind one favorite wrestler theme entrance extremely similar think watch wrestle live friend great time endofasubhere drummer get lit endofasubhere thought chase scene protagonist run city jumping thing whilst chase people weapon endofasubhere think bill ted like go adventure make think scene travel time remind endofasubhere scene people crowd surfing throw thing onstage endofasubhere like cool montage cartoon rather actual endofasubhere mind instantly go back avenge sevenfold previous study love kind instantly get hype envision car listen something like work jam especially endofasubhere intense scene lot action either race running fight scene endofasubhere radical sound indicate imagination think fight someone endofasubhere thought attend try envision could fit credit would high action part endofasubhere thought steady full blast eletronic live endofasubhere imagine large gig huge crowd surround like minded people get lose atmosphere put smile face could imagine exactly would feel moment endofasubhere imagine like montage action pack uplifting beat make sorta hype endofasubhere could imagine someone something rifting key stage front crowd people endofasubhere imagine intense fight scene dragon people dress like viking go war endofasubhere make think samurai sword fight endofasubhere scandinavian feel would heroic rescue scene endofasubhere anime open n roll endofasubhere felt fiery intensity normally get listen heavy headbanging goodness endofasubhere make think star people head bang fun think want go club party endofasubhere remind quite closely sonic franchise sonic go around loop go fast obtain golden hoop different level difficulty endofasubhere felt like tune think lot past party endeavour therefore invoke lot memory endofasubhere reminds bullet valentine type would listen alternative person endofasubhere someone run chase baddie endofasubhere imagine watch live stadium show member look similar kiss perform also try hard recall artist know hear endofasubhere gym endofasubhere mind go car race race endofasubhere think would cool learn well know late learn sound cool endofasubhere relax endofasubhere try imagine part like action fast chase scene keep imagine small new endofasubhere something imagine would something fun happen endofasubhere imagine get headache listen kind painful ear endofasubhere theme beginning kid teen show endofasubhere 
47,movie,Met,Met_MED_20,MOVIE-Met_MED_20,MOV_Met,drive car really fast recklessly keep road endofasubhere sound like anime credit open title sequence endofasubhere idea weird would sound like avenge sevenfold sort use see kerrang endofasubhere resonate one lose night thought endofasubhere mild still fill fireit make wan na put dance shoeslikes move dance floor even want endofasubhere imagine rockstar partying lead felt energetic top world endofasubhere one remind several watch endofasubhere enjoy sound suitable musical endofasubhere watch middle night endofasubhere make think lot power ranger tv show albeit still make think always imagine part child show teens show style either japanese anime never watch latter thought entirely force spontaneous endofasubhere imagine heavy lot fun endofasubhere thought saturday weekend relax home go work weekend endofasubhere picture high school party every one party fun endofasubhere scene actor deeply immerse part role friend listen basement drink smoke endofasubhere could fighting scene intense escape scene someone try escape someone something endofasubhere feeling joy immediately recognise obsess teenager avenge sevenfold endofasubhere reminds dragonball z fight endofasubhere manage pull excalibur moment need fend undead horde raise sky lightning strike eye glow begin charge decapitate ghoul ease endofasubhere group young people heavy dancing great sweaty time people wear black look busy jump endofasubhere remind previous listen remind two use listen thing saw someone blurry stage background endofasubhere theme tune television cop show endofasubhere event endofasubhere could imagine someone quickly imagine girl look slightly animate strum electric colourful light shone endofasubhere context say sound like listen passively mostly although remind fall reverse think would really suit soundtrack sound generic endofasubhere imagine watch teenager roll endofasubhere imagine guy electric fight bad guy simultaneously endofasubhere sound exactly like hear use listen call black veil bride endofasubhere imagine scene someone get ready something big make feel intense like something wild happen endofasubhere someone shred endofasubhere imagine watch theatre friend endofasubhere give feeling introduction teen comedy series character show screen endofasubhere 
48,video game,80s,80s_LOW_02,VIDEOGAME-80s_LOW_02,VID_80s,sound mysterious endofasubhere break someone date long time start cry endofasubhere bit noir esque like dark detective set u endofasubhere felt like detective noir black white endofasubhere imagine two character noir detective black white early morning late night pm city endofasubhere relate idea new beginning endofasubhere warm musicwhen feeling tired alone ginger upit uplift spirt bit endofasubhere imagine character reflect head sound help navigate thought feel grateful endofasubhere one remind one friend proposal day husband prank later whole place sound proposal come endofasubhere sound like character embarks adventure gather gem stone earn point endofasubhere slow night endofasubhere sort imagine romantic scene kind slow pace scene know actual context actually make think necessarily make think cutscene within kind like base cinematic sense make feel much fence whether select yes endofasubhere imagine man dark room red curtain endofasubhere imagine mall shopping centre sound cool give customer time pay attention want buy endofasubhere imagine sad scene two lover say goodbye great time time go endofasubhere purely relaxation show different landscape different attraction endofasubhere make think someone walk alone city streets alone night heartbroken long well sombre note endofasubhere remind thing passionate love scene two criminal together end credit roll complete endofasubhere remind reason endofasubhere think beach rooftop cocktail view sunset romantic date endofasubhere lean guard rail look ocean cigarette hand smoke white suit white fedora purple find close friend die scramble get hospital save life dead inside endofasubhere man walk dark street heavy rain look upset light street light endofasubhere imagine someone walk distance near subway atmosphere dark moody person unhappy endofasubhere remind scene one character walk city street dark endofasubhere lovebird make endofasubhere imagine much think rain sad thought also weirdly imagine frog pavement rain endofasubhere context prompt say really remind past try imagine soundtrack might look like end settle visual novel style certainly atmosphere could picture mechanic go visual novel style nature less kinetic narrative atmosphere endofasubhere imagine seat house meditate life endofasubhere imagine scene main character alone something touching happen rain fall outside city light glowing character sit lose thought endofasubhere rpg come mind small quiet town start journey know everyone endofasubhere imagined end credit endofasubhere imagine coffee shop listen endofasubhere type give sense adventure felt like walk along mountain meadow ready next quest endofasubhere 
49,video game,80s,80s_LOW_06,VIDEOGAME-80s_LOW_06,VID_80s,car ride endofasubhere see camera pan around somewhat busy street anime fly people laugh fun get different store front street introduce u new area endofasubhere remind old television type theme endofasubhere remind watch tv show child endofasubhere kind reminds scene series rush plot remind type imagine particular series endofasubhere think sound like end credit detective show endofasubhere similar sonic overworld area sonic really many like like peaceful city area nice soothe endofasubhere remind embarrass tv infomercial remind level sonic adventure think mention endofasubhere imagine participant online background one listen alsothe imagine scenario football football listen would give much confide endofasubhere give thought traditional celebration endofasubhere imagine wait line wait someone doctor office pick phone endofasubhere sound like celebration dance almost something positive energetic feeling also demand attention feel cool since state imagine cool competent suave character come action something noteworthy follow lead scene maybe cause mayhem good time thing arent super tense endofasubhere smooth radio vibe endofasubhere remind chill slow young stress free time sun shin outside friend dinner ready endofasubhere sit family get ready family orient party mario party pick character generally main menu endofasubhere parlor dance endofasubhere remind era vibe endofasubhere bring mind grand theft auto vice city particular would radio vehicle within seem evoke carefree atmosphere cool confident hedonism endofasubhere make de ja vu young endofasubhere imagine protagonist action base zombie killer rpg run mall similar dead rise series endofasubhere reminds youth endofasubhere make think wedding cool saxophonist wedding dancing celebrating endofasubhere imagine another compilation group friend shop holiday new york city go store laugh walk street etc carry large shopping bag snowy outside endofasubhere think endofasubhere heard endofasubhere think immediately persona series hear read would maybe really strike would certain setting felt tropical light would maybe beach scene endofasubhere sound like type credit roll someone beat likely wouldve fun something colorful family friendly endofasubhere end title sequence character blooper credit endofasubhere felt like would end credit fast pace upbeat endofasubhere something would picture maybe food lounge people eat background endofasubhere 
50,video game,80s,80s_MED_08,VIDEOGAME-80s_MED_08,VID_80s,overly upbeat real emotion peppy much endofasubhere imagine self nostalgic mobile sound track go tutorial endofasubhere sound like opening theme closing theme sure sitcom gon na specify really take pic samey sound profile endofasubhere first thought couldve sitcom tv show imagine drive around wario mario cart endofasubhere slight vibe endofasubhere adventure hurdle obstacle scale although obstacle may difficult endofasubhere saw lovely son eric act school drama time watch act proud similar perhaps immediately imagine scene endofasubhere make think bustling city night light energy endofasubhere imagine drive even sun set enjoy cool view nature endofasubhere remind summer night friend windows blast care world maybe life serious time cool chilly relaxation endofasubhere tune entertain endofasubhere dance scene romance endofasubhere sound like classic family outdoor event endofasubhere giant man plod along street cheery grin face greet everyone walk past endofasubhere bubbly character stroll cute town hop mushroom endofasubhere imagine group friend one one come different direction meet first man walk quiet new york street get happy friend come laugh talk together whilst walking endofasubhere make imagine mario hunt star kill mob vibe endofasubhere adventure background user go around map inside outside building collect foraging accumulate item use sort fantasy world item collect save use later effectively good head bopping right frequency enjoyable distract endofasubhere like drive busy street gta endofasubhere could imagine friend group beach conversating fun endofasubhere character arrive beach section endofasubhere platformer similar super mario probably old colourful endofasubhere dad dance bright colour laugh fun endofasubhere swede friend endofasubhere like old see appeal make want dance feel like war time diner endofasubhere car driving towards sunset end endofasubhere imagine big people dance front grass late night endofasubhere imagine joni mitchell walk broadway new york endofasubhere picture open area world quite colourful fun lot free exploration item find tucked away hidden place imagine open world aspect endofasubhere 
51,video game,80s,80s_MED_13,VIDEOGAME-80s_MED_13,VID_80s,think disney give vibe remind kid would watch big sister endofasubhere complete stage button press controller make sound keep hear endofasubhere relaxing beach scene clear blue water sunny sandy beach theres one tranquil place endofasubhere beginning make think final fantasy go adventure get confuse turn kind rb endofasubhere even though recall give great feeling nostalgia nintendo young visualise type race set beach introduction menu screen feature cool character look like come straight miami vice surf culture car sporty fast endofasubhere vintage scene fairy character endofasubhere certainly sound like imagine main menu user select mode want endofasubhere start click initial prompt beginning endofasubhere sound really interesting make feel good endofasubhere cloud ambient greenery several vibe could get sample many interpretation thought different part endofasubhere thought especially start endofasubhere imagine fantasy like labyrinth mysterious creature scene beautiful scenery character go journey discover mysterious land also endofasubhere imagine nintendo like zelda something make would either title page near start endofasubhere could imagine brother sit evening school weekend endofasubhere imagine big beautiful river lot magical creature hang around swim inside river endofasubhere make think young soft floaty endofasubhere probably player die calm screen say continue bold little light fly around maybe symbolise player life fly away agree continue endofasubhere absolutely title screen sort endofasubhere could see use nd recent memory also picture soulful endofasubhere make think back old time would basic task peaceful want lay grass chill think good thing life endofasubhere think michael jackson stage spotlight choir side alongside crowd fan seat wave hand cheer back endofasubhere typically remind old retro start think generation endofasubhere specific image think generically little click something collect endofasubhere imagine world similar winx club little creature wing fly around smile laugh others world colorful full candy endofasubhere take back church choir imagine listen church congregation endofasubhere sound familiar voice come stop sound familiar first sound like start screen console turn water drop sort sound happen remind hear know one something nostalgic endofasubhere first think sound like sega perhaps race sonic endofasubhere vocal come though might nintendo like mario kart maybe calm vocal confuse bit endofasubhere heart warm endofasubhere nintendo wii year old endofasubhere sound like kid introduction home screen endofasubhere calm relax remind place library dentist calming endofasubhere imagine reach ethereal kind location wait get age imagined sparkle endofasubhere 
52,video game,Ele,Ele_LOW_09,VIDEOGAME-Ele_LOW_09,VID_Ele,charged sound like hear advert would steal blank feel like tell something feel important like need pay attention endofasubhere give much upbeat energy imagine car racing street night neon light around high speed chase endofasubhere reminds introduction gta back xbox imagine turn go gta wait whole load hearing background endofasubhere dimly lit dance hall bright flash lead light dj hype people crowd almost rave air endofasubhere first imagine space fly around space ship imagine watch alien halo look window spaceship endofasubhere expect hear action adventure science fiction endofasubhere theme adventure endofasubhere start try remember lot action watch past make begin desire action think would watch one tonight endofasubhere make think drive dusty road desert sunset endofasubhere imagine saturday evening favorite show start endofasubhere imagine fully immerse virtual involve combat adventure endofasubhere tune entertain endofasubhere geometry dash thor ragnorok attack titan nothing come mind naturally remind endofasubhere boss battle science fiction tech look dragon endofasubhere imagine hacker try hard hack company find something one friend get intense screen show lot window number try best figure code finally achieve endofasubhere imagine battlefield battle happen around listen like doom endofasubhere remind heavily edm type drop envision thing like halo tron legacy experience something follow similar idea allow multiplayer shoot objective base like team claim territory futuristic futuristic provide lot energy bounce aspects future generation like advance technology really add compliment effect endofasubhere totally move energy instrumentals make feel like lively outdoor jumping move crowd bright light endofasubhere futuristic city fly car futurama esque sunset endofasubhere could imagine intense fight go huge bos hadnt see endofasubhere appear fight scene endofasubhere like cyberpunk kind would right shoot outfight endofasubhere rave neon bright fun endofasubhere nice friend endofasubhere cool beat intense make feel like head go pop good way give impression drop go great well endofasubhere formula race car line start race get faster car start race endofasubhere imagine people run enemy imagine start fight scene also imagine scene action endofasubhere transformer come mind feel like sound hear show endofasubhere sound like watch action sequence scene endofasubhere sound like jump thing iphone geometry dash gunns redownload thank endofasubhere sound like early era fighting shooting image come mind endofasubhere could see could also see arcade offer laser tag endofasubhere picture racing build beat drop introduction character right light turn green go endofasubhere 
53,video game,Ele,Ele_LOW_14,VIDEOGAME-Ele_LOW_14,VID_Ele,friend mario kart try endofasubhere sound like arcade machine endofasubhere pac man annoying irritating sort pixelated endofasubhere imagine pixelated combination scroller move leave right like paper mario fighting like mortal kombat endofasubhere capture moment party celebration endofasubhere alive strong care freemind blowing endofasubhere felt hyper active like build energy go achieve something endofasubhere envision shoot two player endofasubhere gta minecraft endofasubhere love also think great remind since use context kind old style bit nintendo sort like really old space invader even bit style pixelated nostalgic endofasubhere remember contra guy yellow hair endofasubhere funky engage imagine run away someone endofasubhere imagine car race really bring thought car move first navigate endofasubhere imagine someone racing system something relate old racing background endofasubhere like motor combat player compete competitor shoot cover endofasubhere bit style platform player reach end level bos fight player know mechanic bos fight expertly move around arena dodge attack bos damage bos whenever possible endofasubhere fun like techno felt quite similar style make feel like stand balcony club watch debauchery occur endofasubhere pac man arcade endofasubhere thought tetri initially pac man bring thought experience arcade bowl alley endofasubhere retro bit goal destroy large alien mothership bitcrushed explosion sound damage bos endofasubhere group nerdy coder think hard try create crack code work laptop endofasubhere imagine shape like rectangle square tetri fall total darkness shape colour really stand darkness colour pink green blue endofasubhere pac man space invader arcade tear rip endofasubhere imagine character go maze felt techno high paced like something go timer run complete mission endofasubhere could totally see hear felt like mario cart endofasubhere sound retro style action genre type sound imagined lot different retro title enjoy past fun kind also imagine amalgamation retro title like cool mash bring mind bit type ex endofasubhere imagine animated race car endofasubhere believe hear old point shoot incoming object endofasubhere arcade screen like pac man spaceship shooter endofasubhere make think fast pace something racing futuristic level house beat give really cool energetic vibe like move quick escape opponent endofasubhere picture old platform middle fight run monster endofasubhere space invader also people dance endofasubhere get feeling retro maybe something like mario sonic collect coin battle enemy endofasubhere 
54,video game,Ele,Ele_MED_19,VIDEOGAME-Ele_MED_19,VID_Ele,think memorial dark beat begin begin get upbeat make think optimistic thought endofasubhere short minute episode start soundtrack come mind endofasubhere sound like cutscene show main character live everyday life leave covert mission nice flat drink wine relax endofasubhere remind sex scene cruel intention main character much emotion scene intimate endofasubhere could imagine old man medium length grey hair glass picture cafe diner hot drink steam come ponder something serious intent could image scene zoom show window wider shot city look like gotham new york type city display also rain dark endofasubhere character decide change way negative positive sound somewhat motivational endofasubhere first start first thing come mind slow depress character die bass kick throw mind shift towards two people hang use drown conversation endofasubhere beginning adventure everyone gather together start journey endofasubhere sound make thought love partner endofasubhere first percussion kick remind ambient like fallout minecraft kick remind like hexic endofasubhere thought start endofasubhere imagine walk forest night time first crackle fire nearby pace pick imagine walk purpose admire night sky endofasubhere image short add olympics show multiple quick different athlete different sport environment partake endofasubhere could picture guy struggle prepare physical challenge embark endofasubhere seem like would end credit make player seem sad probably due end tragic sad sad conclusion story endofasubhere think one disk minecraft endofasubhere person slowly get get ready battle could lose life later part beat start get slowly walking towards exit enter battle endofasubhere picture random rpg endofasubhere suddenly remind type popular heard time junior high high school hear television america get talent voice endofasubhere give image almost like walk forest among tree raining endofasubhere imagine tranquil landscape arctic suddenly polar bear appear clap stomp along endofasubhere imagine listen street perform middle street endofasubhere imagine girl calmly guy come bang next maybe try disturb practice sound really match well slow sad endofasubhere sound maybe like mourn also pump character go endofasubhere maybe cutscene character really go thing lose hope find endofasubhere love beat hit differently endofasubhere minecraft small child friend endofasubhere first think sad scene beat start remind beach chill cocktail sun endofasubhere home page whilst navigate endofasubhere imagine atmospheric environment maybe base desolate city head take place big cinematic event endofasubhere sound like something youd hear red dead redemption endofasubhere imagine rihanna perform endofasubhere 
55,video game,Ele,Ele_MED_20,VIDEOGAME-Ele_MED_20,VID_Ele,could see loading screen anime girl sit seat window knee chest cozy also futuristic outside window seem rain cityscape seem high ground cloud block view downwards endofasubhere felt spacey chill vibe endofasubhere give nostalgic feel cousin afternoon summer endofasubhere weird alien vibe kind imagine surface planet nothing endofasubhere sound like background use especially character conversation endofasubhere remind cinema advert start kind slow like endofasubhere two participant endofasubhere phone background come start endofasubhere imagine table spa retreat get massage endofasubhere since say remind water level maybe deep underwater safe lonely bit moody also gentle feel like someone walk contemplate could also work deep space feel much like water endofasubhere transition endofasubhere felt relaxed ease endofasubhere imagine watch nature documentary specifically ocean see fish swim around overall vibe serene calm either ocean theme main menu endofasubhere calm spa like bag pipe west indian style endofasubhere remind reverberate echo like background sound find artist bone like klebold endofasubhere find picture scenes character environment fit theme endofasubhere remind old smartphone endofasubhere imagine menu home screen gaming console remind elevator typically heard main menu endofasubhere football select player adjust setting endofasubhere sound like trance endofasubhere honestly bring sad emotion imagine distant scene lonely endofasubhere think scene main character receive revelation shock make question world view scene imagine tell benevolent woman truth situation endofasubhere sound like menu set cyberpunk world imagine blue hue endofasubhere remind sound machine tester walmart use would press button icon hear sound remind one would water droplet hit water photo capture hit ripple effect endofasubhere felt like transition volume slow pace probably contribute endofasubhere relaxing someone use wind get rest nap go sleep endofasubhere 
56,video game,Jaz,Jaz_LOW_19,VIDEOGAME-Jaz_LOW_19,VID_Jaz,sound like like something monster inc endofasubhere celebrate friend party endofasubhere almost like two separate two theyd fit jrpg like persona one could easily nintendo menu endofasubhere first thought mario bros reboot beginning sound strongly like speed yet pitch series endofasubhere somewhat relate childhood use friend endofasubhere make tap feetlike literally tap foot move body endofasubhere picture scene dinner set significant musical artiste background entertain audience endofasubhere sound like car racing endofasubhere phone race scene endofasubhere first part instantly start imagine super mario underground theme go tube go underground however slightly different however start progress start feel though second funky tune relate sims imagine family sims happy jolly endofasubhere mario sound like theme bowser castle could wrong scary also fun jazzy want say mushroom run around endofasubhere mario related console endofasubhere make feel like paris middle day eat sandwich cafe hear live central park endofasubhere main menu character customization menu mario kart endofasubhere man woman arrive dance event dance floor already fill dancer endofasubhere remind mario super bros wii mario bowser castle chase fireball endofasubhere tiptoe stair stealth endofasubhere salsa event endofasubhere lot hear along context prompt naturally start imagine type would suit part inspire past find imagine boss battle jrpg first since sound dramatic edge danger action jazzy part kick felt might better suit mini perhaps town area explore talk npcs get info endofasubhere imagine animated pinocchio chase police city endofasubhere thought super mario bros endofasubhere cat mouse type cartoon like tom jerry endofasubhere hip make picture stylish level main character move colorful street dance around endofasubhere sound like start funky level maybe race track like mario kart endofasubhere beginning thought spider chase sound like type would hear anime endofasubhere think together friend endofasubhere give feeling character go restaurant diner long adventure endofasubhere 
57,video game,Jaz,Jaz_LOW_21,VIDEOGAME-Jaz_LOW_21,VID_Jaz,maybe cocktail sipping cocktail relaxing time endofasubhere remind goofy old cartoon make think looney toon endofasubhere think elevator sound like enjoy much endofasubhere instantly chuckle brother come tor mind cat cafe white cat everywhere light hearted cheery vibe endofasubhere sound like phone ringtone alarm child toy sound endofasubhere sound draw attention time around niece much love spend time screen watch kid entertainment endofasubhere joyful remind childhood computer endofasubhere dancer flapper club glittery light musician fun double bass endofasubhere immediately make think hotel lobby like upbeat peppy tone especially morning start day good mood endofasubhere grandparent room use lot sample track sound similar one track keep pretend would young time endofasubhere kid tablet ipad endofasubhere imagine watch cartoon kid show son endofasubhere huh bit like elevator upbeat remind lounge lobby reception area maybe building activity go maybe casino people walk floor get next destination maybe shop ticket exchange counter endofasubhere mime skit almost like silent comedy laurel hardy type idea endofasubhere remind cook nintendo sister young specifically car driving way france endofasubhere imagine elevator likely scrolling phone check something else person wait elevator reach destination endofasubhere supermarket know endofasubhere remind spongebob squarepants either playstation first xbox console early seem like exactly kind whimsical lighthearted might one mission say certainty ever hear particular endofasubhere think imagine scene unfamiliar unique sound endofasubhere want imagine type sound would use enjoyable would endofasubhere sound like interactive kid tv show morning probably imagine two young sibling remember listening similar sound every day endofasubhere remind watch favourite cartoon father house endofasubhere imagine puzzle solve office setting character navigate cubicle desk fan ball paper floor coworkers head poke cubicle etc endofasubhere sound like childish like one talk tom mean young age group endofasubhere imagine scene watch cartoon sound lot like scene tom jerry endofasubhere think could see nintendo either complete puzzle maybe complete section sneaky could see colourful environment fun look character like mario endofasubhere sound like stop browse shop new item remind mall map mario party jamboree endofasubhere fast paced upbeat fit perfectly endofasubhere family friendly sound similar something would hear cooking bake youtube endofasubhere 
