"clip_name","context_word","expName","PROLIFIC_PID","File_ID","date","rating_likelihood.response","demographics.headphones","demographics.age","demographics.gender","demographics.livingCountry","demographics.birthCountry","demographics.nativeLangue","demographics.otherLanguage","demographics.otherLanguageText","demographics.hearingImpariments","demographics.hearingImpairmentsText","demographics.education","demographics.musicianIdentification","demographics.feedback"
"Metal_LOW_14_Viaje_Por_Existir.mp3","concert ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",2,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Electronic_LOW_09_Expansion.mp3","movie","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",3,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","concert ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",1,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","bar ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",1,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"80s_MED_08_After_Tonight.mp3","movie","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",1,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","concert ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",3,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"80s_LOW_06_Summer_Beach.mp3","bar ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",1,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","movie","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",3,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","movie","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",2,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Electronic_MED_19_Looped.mp3","concert ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",2,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Electronic_MED_20_The_Distance.mp3","bar ","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",3,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"Jazz_LOW_19_Sembellogy.mp3","video game","clip_context_check_g2","66c22e069fabb04bc1d45d11","clip_context_check_g2_undefined_850460.csv","2025-07-07_05h57.46.177",4,TRUE,28,"Other","United States","United States","English",FALSE,NA,FALSE,NA,3,2,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","concert ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",2,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Metal_LOW_09_Darkside.mp3","bar ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",3,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Electronic_LOW_09_Expansion.mp3","movie","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",3,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Metal_MED_19_Thunderhorse.mp3","video game","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",3,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Jazz_LOW_19_Sembellogy.mp3","video game","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",2,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Electronic_LOW_14_Tape.mp3","video game","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",4,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"80s_MED_08_After_Tonight.mp3","movie","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",5,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Electronic_MED_19_Looped.mp3","concert ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",4,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Electronic_MED_20_The_Distance.mp3","bar ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",3,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"80s_LOW_02_Breaking_Away.mp3","video game","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",2,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Metal_MED_20_Welcome_to_the_Family.mp3","movie","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",5,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","concert ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",4,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","bar ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",2,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","movie","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",4,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"80s_LOW_06_Summer_Beach.mp3","bar ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",4,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"Metal_LOW_14_Viaje_Por_Existir.mp3","concert ","clip_context_check_g2","67e0443d0e183a063756825e","clip_context_check_g2_undefined_857857.csv","2025-07-07_07h31.05.456",5,TRUE,23,"Female","United States","United States","English",TRUE,"none",FALSE,NA,5,1,"no"
"80s_LOW_02_Breaking_Away.mp3","video game","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",4,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Electronic_LOW_09_Expansion.mp3","movie","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",4,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","concert ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",2,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Metal_MED_19_Thunderhorse.mp3","video game","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",5,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Electronic_LOW_14_Tape.mp3","video game","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",5,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Jazz_LOW_19_Sembellogy.mp3","video game","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",3,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Electronic_MED_19_Looped.mp3","concert ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",3,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Metal_LOW_09_Darkside.mp3","bar ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",1,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","bar ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",1,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Electronic_MED_20_The_Distance.mp3","bar ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",2,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","movie","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",4,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","concert ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",5,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"80s_MED_08_After_Tonight.mp3","movie","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",5,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","concert ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",2,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"80s_LOW_06_Summer_Beach.mp3","bar ","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",4,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","movie","clip_context_check_g2","6777ddae1c4dddc69904549d","clip_context_check_g2_undefined_902181.csv","2025-07-07_12h17.03.802",5,TRUE,19,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,4,2,NA
"Electronic_LOW_09_Expansion.mp3","movie","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",3,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","bar ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",5,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Metal_LOW_09_Darkside.mp3","bar ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",2,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","concert ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",3,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","movie","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",2,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","concert ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",4,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Jazz_LOW_19_Sembellogy.mp3","video game","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",1,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"80s_MED_08_After_Tonight.mp3","movie","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",2,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"80s_LOW_06_Summer_Beach.mp3","bar ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",2,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"80s_LOW_02_Breaking_Away.mp3","video game","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",4,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","concert ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",1,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Electronic_LOW_14_Tape.mp3","video game","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",5,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","movie","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",3,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Metal_MED_19_Thunderhorse.mp3","video game","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",4,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Electronic_MED_20_The_Distance.mp3","bar ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",1,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Electronic_MED_19_Looped.mp3","concert ","clip_context_check_g2","6773c892a044f026ae24945e","clip_context_check_g2_undefined_981037.csv","2025-07-08_16h51.21.308",2,TRUE,18,"Male","United Kingdom","India","english",FALSE,NA,FALSE,NA,4,3,NA
"Electronic_MED_19_Looped.mp3","concert ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",4,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","movie","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",2,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Jazz_LOW_19_Sembellogy.mp3","video game","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",4,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Metal_LOW_09_Darkside.mp3","bar ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",3,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"80s_MED_08_After_Tonight.mp3","movie","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",1,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Metal_MED_19_Thunderhorse.mp3","video game","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",4,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Electronic_LOW_14_Tape.mp3","video game","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",4,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","movie","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",3,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Electronic_LOW_09_Expansion.mp3","movie","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",2,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","concert ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",5,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"80s_LOW_02_Breaking_Away.mp3","video game","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",3,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","bar ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",1,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"80s_LOW_06_Summer_Beach.mp3","bar ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",2,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Electronic_MED_20_The_Distance.mp3","bar ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",1,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","concert ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",2,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","concert ","clip_context_check_g2","5885f97f41da4500014d3645","clip_context_check_g2_undefined_995597.csv","2025-07-07_09h13.18.039",3,TRUE,26,"Male","United States","United States","english",FALSE,NA,FALSE,NA,5,4,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",1,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",2,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",3,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",2,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",5,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",1,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Electronic_LOW_14_Tape.mp3","movie","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",1,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",3,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",1,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",3,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",2,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",2,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Electronic_MED_19_Looped.mp3","bar ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",2,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",5,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",5,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_check_g3","67effd580caf012a0810c241","clip_context_check_g3_undefined_008330.csv","2025-07-07_07h59.42.315",5,TRUE,19,"Male","United States","United States","English",FALSE,NA,FALSE,NA,5,2,"Great Study. Thanks"
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",4,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",5,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Electronic_LOW_14_Tape.mp3","movie","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",2,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",5,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Electronic_MED_19_Looped.mp3","bar ","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",2,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",2,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",5,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
"Metal_LOW_09_Darkside.mp3","movie","clip_context_check_g3","60ca20a5bd71514ecaa909ca","clip_context_check_g3_undefined_036458.csv","2025-07-07_12h52.30.608",2,TRUE,23,"Male","United Kingdom","Russia","English",FALSE,NA,FALSE,NA,5,3,NA
